bin,n,mean_cate_pct,sd_cate_pct,treatment,covariate
"(0.501,1.39]",841,7.38442571995951,2.80049270103095,seller_N_gaslimit_cost_high,log_buyern_rolling_avg_value_last10
"(0.00722,0.113]",833,6.93726985064684,2.73683623739397,seller_N_gaslimit_cost_high,log_buyern_rolling_avg_value_last10
"[0,0.00722]",850,7.08613995576799,2.56242980751105,seller_N_gaslimit_cost_high,log_buyern_rolling_avg_value_last10
"(7.93,8.98]",842,6.08168353579793,2.01197627861459,seller_N_gaslimit_cost_high,log_sellern_total_value
"(7.07,7.93]",840,6.42871074760536,2.29643896449012,seller_N_gaslimit_cost_high,log_sellern_total_value
"(6.11,7.07]",842,7.20596754405129,2.57206398304263,seller_N_gaslimit_cost_high,log_sellern_total_value
"[4.65,6.11]",842,10.2938975075347,2.37823196431816,seller_N_gaslimit_cost_high,log_sellern_total_value
"(8.98,10.5]",840,5.94507818991296,1.65062340806832,seller_N_gaslimit_cost_high,log_sellern_total_value
"(1.34,2.51]",840,7.93610898603894,2.74436660568351,seller_N_gaslimit_cost_high,log_sellern_rolling_avg_value_last10
"[0,0.0184]",842,6.70212344779557,2.52016567473247,seller_N_gaslimit_cost_high,log_sellern_rolling_avg_value_last10
"(0.0184,0.131]",842,6.69608255818311,2.594539187019,seller_N_gaslimit_cost_high,log_sellern_rolling_avg_value_last10
"(0.131,0.482]",841,7.03076101925617,2.79576817573775,seller_N_gaslimit_cost_high,log_sellern_rolling_avg_value_last10
"(0.482,1.34]",841,7.59709345492442,2.77078356396403,seller_N_gaslimit_cost_high,log_sellern_rolling_avg_value_last10
"(7.68,8.64]",843,6.71373766500119,2.78436129669913,seller_N_gaslimit_cost_high,log_sellern_1_total_value
"(5.7,6.69]",841,7.49052169832942,2.63014113381867,seller_N_gaslimit_cost_high,log_sellern_1_total_value
"(6.69,7.68]",841,6.26508431507128,2.84355360234162,seller_N_gaslimit_cost_high,log_sellern_1_total_value
"[4.29,5.7]",842,8.47011111261926,2.20658730955037,seller_N_gaslimit_cost_high,log_sellern_1_total_value
"(8.64,10.2]",839,7.01986597425652,2.62042326551638,seller_N_gaslimit_cost_high,log_sellern_1_total_value
"(0.00755,0.0925]",841,7.14171482045529,2.72842852882702,seller_N_gaslimit_cost_high,log_sellern_1_rolling_avg_value_last10
"(0.382,1.1]",843,6.98053632135808,2.70724491128622,seller_N_gaslimit_cost_high,log_sellern_1_rolling_avg_value_last10
"[0,0.00755]",842,7.43758737189813,2.71598698141295,seller_N_gaslimit_cost_high,log_sellern_1_rolling_avg_value_last10
"(1.1,2.32]",839,7.54313854892248,2.62224705786049,seller_N_gaslimit_cost_high,log_sellern_1_rolling_avg_value_last10
"(0.0925,0.382]",841,6.85818136206977,2.82258278348615,seller_N_gaslimit_cost_high,log_sellern_1_rolling_avg_value_last10
"[0.0444,0.404]",842,7.80172258496648,2.69027715561059,seller_N_gaslimit_cost_high,log_buyern_avg_total_gaspaid
"(1.09,1.86]",841,7.40250745260836,2.8287077108426,seller_N_gaslimit_cost_high,log_buyern_avg_total_gaspaid
"(2.91,4.8]",841,6.61171174953921,2.66308893454923,seller_N_gaslimit_cost_high,log_buyern_avg_total_gaspaid
"(1.86,2.91]",841,6.66725150136769,2.65766715987316,seller_N_gaslimit_cost_high,log_buyern_avg_total_gaspaid
"(0.404,1.09]",841,7.47619422103986,2.61379959417186,seller_N_gaslimit_cost_high,log_buyern_avg_total_gaspaid
"(3.38,4.74]",837,5.50920595908314,1.67205975001824,seller_N_gaslimit_cost_high,log_sellern_avg_total_gaspaid
"(1.71,2.47]",846,6.1062192237224,1.97013413712198,seller_N_gaslimit_cost_high,log_sellern_avg_total_gaspaid
"[0.221,0.984]",847,10.434137231302,2.06977953112883,seller_N_gaslimit_cost_high,log_sellern_avg_total_gaspaid
"(2.47,3.38]",840,5.55504233598278,1.78986923551929,seller_N_gaslimit_cost_high,log_sellern_avg_total_gaspaid
"(0.984,1.71]",836,8.33568178221596,2.14057562715036,seller_N_gaslimit_cost_high,log_sellern_avg_total_gaspaid
"(3.71,5.06]",840,6.415094661824,2.64068259951599,seller_N_gaslimit_cost_high,log_sellern_1_avg_total_gaspaid
"(1.8,2.77]",842,6.90182697866571,2.75103954883755,seller_N_gaslimit_cost_high,log_sellern_1_avg_total_gaspaid
"(0.917,1.8]",832,7.90060885424285,2.52607597744651,seller_N_gaslimit_cost_high,log_sellern_1_avg_total_gaspaid
"[0.149,0.917]",851,8.48640428018335,2.23306798148587,seller_N_gaslimit_cost_high,log_sellern_1_avg_total_gaspaid
"(2.77,3.71]",841,6.24779093574062,2.76939663969723,seller_N_gaslimit_cost_high,log_sellern_1_avg_total_gaspaid
"(0.00469,0.00827]",842,7.54161478640382,2.61627653662475,seller_N_gaslimit_cost_high,log_buyern_avg_gasLimit_cost
"(0.00827,0.0119]",840,7.16763173232188,2.72464558865303,seller_N_gaslimit_cost_high,log_buyern_avg_gasLimit_cost
"(0.0119,0.0182]",841,6.68635388328557,2.73843792201967,seller_N_gaslimit_cost_high,log_buyern_avg_gasLimit_cost
"[0.00188,0.00469]",842,7.97562851671852,2.62840445142526,seller_N_gaslimit_cost_high,log_buyern_avg_gasLimit_cost
"(0.0182,0.0298]",841,6.5875071175625,2.70213170434691,seller_N_gaslimit_cost_high,log_buyern_avg_gasLimit_cost
"(0.0133,0.0192]",841,6.57461639086506,2.69810429554284,seller_N_gaslimit_cost_high,log_sellern_1_avg_gasLimit_cost
"(0.00911,0.0133]",840,6.85794316990426,2.69536728131982,seller_N_gaslimit_cost_high,log_sellern_1_avg_gasLimit_cost
"[0.00211,0.00478]",842,8.43195098796969,2.43531528264746,seller_N_gaslimit_cost_high,log_sellern_1_avg_gasLimit_cost
"(0.0192,0.0295]",841,6.35640197723483,2.68843384421122,seller_N_gaslimit_cost_high,log_sellern_1_avg_gasLimit_cost
"(0.00478,0.00911]",842,7.73668073150899,2.57009883088888,seller_N_gaslimit_cost_high,log_sellern_1_avg_gasLimit_cost
"(-0.00464,0]",1041,7.26170052835092,2.74708064253715,seller_N_gaslimit_cost_high,`log_price_change_n-1`
"(0.655,4.4]",841,6.58122612953236,2.6279884046367,seller_N_gaslimit_cost_high,`log_price_change_n-1`
"(0,0.0881]",641,7.41356729118696,2.74059753875108,seller_N_gaslimit_cost_high,`log_price_change_n-1`
"(0.0881,0.655]",841,6.77635051380114,2.80847148172232,seller_N_gaslimit_cost_high,`log_price_change_n-1`
"[-4.27,-0.00464]",842,7.96246766910333,2.50870074111348,seller_N_gaslimit_cost_high,`log_price_change_n-1`
"(1.61,4]",806,3.56289170712033,2.99716648952104,seller_N_1_gaslimit_cost_high,log_price_1_sale
"(0.405,0.765]",824,2.90762567790899,2.84538871253834,seller_N_1_gaslimit_cost_high,log_price_1_sale
"(0.765,1.61]",872,3.04891401588334,2.9484645978491,seller_N_1_gaslimit_cost_high,log_price_1_sale
"[0.14,0.262]",912,2.62385566267277,2.68581868229867,seller_N_1_gaslimit_cost_high,log_price_1_sale
"(0.262,0.405]",792,2.70309505697018,2.7788843552685,seller_N_1_gaslimit_cost_high,log_price_1_sale
"(5.24,6.21]",841,1.57813087761614,2.37155091177273,seller_N_1_gaslimit_cost_high,log_buyern_total_value
"(7.22,8.44]",857,4.39012828243756,2.57272647961001,seller_N_1_gaslimit_cost_high,log_buyern_total_value
"(8.44,10.1]",825,4.89160259919575,2.74648026970803,seller_N_1_gaslimit_cost_high,log_buyern_total_value
"(6.21,7.22]",841,2.8215643680666,2.46321433110317,seller_N_1_gaslimit_cost_high,log_buyern_total_value
"[3.86,5.24]",842,1.14249306634152,2.08814360063434,seller_N_1_gaslimit_cost_high,log_buyern_total_value
"(0.113,0.501]",841,3.14592241835676,2.91130561273686,seller_N_1_gaslimit_cost_high,log_buyern_rolling_avg_value_last10
"(1.39,3.05]",841,2.17564452238001,2.67413141860584,seller_N_1_gaslimit_cost_high,log_buyern_rolling_avg_value_last10
"(0.501,1.39]",841,3.59563844650531,3.00447972702705,seller_N_1_gaslimit_cost_high,log_buyern_rolling_avg_value_last10
"(0.00722,0.113]",833,2.62496816803557,2.60288138124109,seller_N_1_gaslimit_cost_high,log_buyern_rolling_avg_value_last10
"[0,0.00722]",850,3.26360791908235,2.9121228886365,seller_N_1_gaslimit_cost_high,log_buyern_rolling_avg_value_last10
"(7.93,8.98]",842,3.75456687385954,2.64594730749585,seller_N_1_gaslimit_cost_high,log_sellern_total_value
"(7.07,7.93]",840,2.67155176204321,2.65477019074526,seller_N_1_gaslimit_cost_high,log_sellern_total_value
"(6.11,7.07]",842,1.71300700875555,2.73512343933799,seller_N_1_gaslimit_cost_high,log_sellern_total_value
"[4.65,6.11]",842,2.24068326165417,2.63495919771676,seller_N_1_gaslimit_cost_high,log_sellern_total_value
"(8.98,10.5]",840,4.43521303603955,2.78293709420948,seller_N_1_gaslimit_cost_high,log_sellern_total_value
"(1.34,2.51]",840,3.13131745000555,3.03531579244026,seller_N_1_gaslimit_cost_high,log_sellern_rolling_avg_value_last10
"[0,0.0184]",842,3.06677813189615,2.88086009221707,seller_N_1_gaslimit_cost_high,log_sellern_rolling_avg_value_last10
"(0.0184,0.131]",842,2.59950423349364,2.63686807990221,seller_N_1_gaslimit_cost_high,log_sellern_rolling_avg_value_last10
"(0.131,0.482]",841,2.81775818898651,2.83669237232308,seller_N_1_gaslimit_cost_high,log_sellern_rolling_avg_value_last10
"(0.482,1.34]",841,3.19736492183556,2.90305534670814,seller_N_1_gaslimit_cost_high,log_sellern_rolling_avg_value_last10
"(7.68,8.64]",843,3.27191328206589,2.6788872579428,seller_N_1_gaslimit_cost_high,log_sellern_1_total_value
"(5.7,6.69]",841,2.05834644730421,2.40495878429591,seller_N_1_gaslimit_cost_high,log_sellern_1_total_value
"(6.69,7.68]",841,2.21165226552374,2.35300317184664,seller_N_1_gaslimit_cost_high,log_sellern_1_total_value
"[4.29,5.7]",842,1.70623388910946,2.41213745921791,seller_N_1_gaslimit_cost_high,log_sellern_1_total_value
"(8.64,10.2]",839,5.5710300321385,2.64860527072065,seller_N_1_gaslimit_cost_high,log_sellern_1_total_value
"(0.00755,0.0925]",841,1.72552602843233,2.55822165923438,seller_N_1_gaslimit_cost_high,log_sellern_1_rolling_avg_value_last10
"(0.382,1.1]",843,3.70744472780941,2.85659810560534,seller_N_1_gaslimit_cost_high,log_sellern_1_rolling_avg_value_last10
"[0,0.00755]",842,2.6510830685537,2.59911492543277,seller_N_1_gaslimit_cost_high,log_sellern_1_rolling_avg_value_last10
"(1.1,2.32]",839,3.68523576650838,3.01666564308596,seller_N_1_gaslimit_cost_high,log_sellern_1_rolling_avg_value_last10
"(0.0925,0.382]",841,3.04324244778426,2.81328204511354,seller_N_1_gaslimit_cost_high,log_sellern_1_rolling_avg_value_last10
"[0.0444,0.404]",842,0.847867846393863,2.17004765096423,seller_N_1_gaslimit_cost_high,log_buyern_avg_total_gaspaid
"(1.09,1.86]",841,2.84788653934488,2.44920147217501,seller_N_1_gaslimit_cost_high,log_buyern_avg_total_gaspaid
"(2.91,4.8]",841,5.56489116456368,2.47832243451053,seller_N_1_gaslimit_cost_high,log_buyern_avg_total_gaspaid
"(1.86,2.91]",841,3.50506111218128,2.5304712437424,seller_N_1_gaslimit_cost_high,log_buyern_avg_total_gaspaid
"(0.404,1.09]",841,2.04902232445782,2.35163759365936,seller_N_1_gaslimit_cost_high,log_buyern_avg_total_gaspaid
"(3.38,4.74]",837,5.09780923994477,2.5179341399426,seller_N_1_gaslimit_cost_high,log_sellern_avg_total_gaspaid
"(1.71,2.47]",846,2.24051616111808,2.58992688525076,seller_N_1_gaslimit_cost_high,log_sellern_avg_total_gaspaid
"[0.221,0.984]",847,2.08297746714903,2.83756980489824,seller_N_1_gaslimit_cost_high,log_sellern_avg_total_gaspaid
"(2.47,3.38]",840,3.22884116353426,2.4860958851096,seller_N_1_gaslimit_cost_high,log_sellern_avg_total_gaspaid
"(0.984,1.71]",836,2.17844910009634,2.71436414571491,seller_N_1_gaslimit_cost_high,log_sellern_avg_total_gaspaid
"(3.71,5.06]",840,4.777963579428,2.78228627222352,seller_N_1_gaslimit_cost_high,log_sellern_1_avg_total_gaspaid
"(1.8,2.77]",842,2.43335885720291,2.67092169219737,seller_N_1_gaslimit_cost_high,log_sellern_1_avg_total_gaspaid
"(0.917,1.8]",832,2.12900345312911,2.62948407453721,seller_N_1_gaslimit_cost_high,log_sellern_1_avg_total_gaspaid
"[0.149,0.917]",851,2.05292417983018,2.56856487125273,seller_N_1_gaslimit_cost_high,log_sellern_1_avg_total_gaspaid
"(2.77,3.71]",841,3.4236480753162,2.73657938368869,seller_N_1_gaslimit_cost_high,log_sellern_1_avg_total_gaspaid
"(0.00469,0.00827]",842,2.75460895489011,2.7838106377583,seller_N_1_gaslimit_cost_high,log_buyern_avg_gasLimit_cost
"(0.00827,0.0119]",840,2.88007788649292,2.71243737883239,seller_N_1_gaslimit_cost_high,log_buyern_avg_gasLimit_cost
"(0.0119,0.0182]",841,3.22754394906465,2.77526473755169,seller_N_1_gaslimit_cost_high,log_buyern_avg_gasLimit_cost
"[0.00188,0.00469]",842,1.63648223067311,2.50791814363264,seller_N_1_gaslimit_cost_high,log_buyern_avg_gasLimit_cost
"(0.0182,0.0298]",841,4.31522744566298,2.89367718879279,seller_N_1_gaslimit_cost_high,log_buyern_avg_gasLimit_cost
"(0.0171,0.028]",841,3.74654536173094,2.80409582149939,seller_N_1_gaslimit_cost_high,log_sellern_avg_gasLimit_cost
"(0.0121,0.0171]",841,3.07410725352227,2.97716756928306,seller_N_1_gaslimit_cost_high,log_sellern_avg_gasLimit_cost
"(0.00462,0.00856]",844,2.57698379076428,2.8487228240907,seller_N_1_gaslimit_cost_high,log_sellern_avg_gasLimit_cost
"(0.00856,0.0121]",838,2.70969920485306,2.78514551312364,seller_N_1_gaslimit_cost_high,log_sellern_avg_gasLimit_cost
"[0.00186,0.00462]",842,2.70565777121658,2.77104590554553,seller_N_1_gaslimit_cost_high,log_sellern_avg_gasLimit_cost
"(-0.00464,0]",1041,4.22277102129466,2.73695575279117,seller_N_1_gaslimit_cost_high,`log_price_change_n-1`
"(0.655,4.4]",841,1.33365114806883,2.23436004162834,seller_N_1_gaslimit_cost_high,`log_price_change_n-1`
"(0,0.0881]",641,3.63481805703322,2.77785197004663,seller_N_1_gaslimit_cost_high,`log_price_change_n-1`
"(0.0881,0.655]",841,1.53628437098112,2.30895215184395,seller_N_1_gaslimit_cost_high,`log_price_change_n-1`
"[-4.27,-0.00464]",842,3.94370091047169,2.78160704508194,seller_N_1_gaslimit_cost_high,`log_price_change_n-1`
"(1.61,4]",415,-18.53970830341,3.00348157688315,seller_N_Tvalue_Gaslimit_11vs00,log_price_1_sale
"(0.405,0.788]",438,-19.2721848811897,2.6804145323748,seller_N_Tvalue_Gaslimit_11vs00,log_price_1_sale
"(0.788,1.61]",456,-18.7325523815174,2.66559350511466,seller_N_Tvalue_Gaslimit_11vs00,log_price_1_sale
"[0.14,0.262]",478,-19.9945742417654,2.58295319722676,seller_N_Tvalue_Gaslimit_11vs00,log_price_1_sale
"(0.262,0.405]",413,-19.8105435545757,2.53472286323544,seller_N_Tvalue_Gaslimit_11vs00,log_price_1_sale
"(5.31,6.27]",440,-18.205699928415,2.57729271099194,seller_N_Tvalue_Gaslimit_11vs00,log_buyern_total_value
"[3.86,5.31]",440,-17.8805713301564,2.31580550195715,seller_N_Tvalue_Gaslimit_11vs00,log_buyern_total_value
"(6.27,7.3]",441,-19.046415355835,2.54156310489948,seller_N_Tvalue_Gaslimit_11vs00,log_buyern_total_value
"(7.3,8.51]",440,-20.5835380207532,2.59575345019261,seller_N_Tvalue_Gaslimit_11vs00,log_buyern_total_value
"(8.51,10.1]",439,-20.6884180652067,2.4263444691541,seller_N_Tvalue_Gaslimit_11vs00,log_buyern_total_value
"(0.107,0.474]",440,-19.6013280982461,2.80800966674728,seller_N_Tvalue_Gaslimit_11vs00,log_buyern_rolling_avg_value_last10
"(1.35,3.05]",440,-19.0989604945544,2.83415250494763,seller_N_Tvalue_Gaslimit_11vs00,log_buyern_rolling_avg_value_last10
"(0.00561,0.107]",440,-19.063623741052,2.6340091106597,seller_N_Tvalue_Gaslimit_11vs00,log_buyern_rolling_avg_value_last10
"[0,0.00561]",440,-19.2456143509501,2.71176948564504,seller_N_Tvalue_Gaslimit_11vs00,log_buyern_rolling_avg_value_last10
"(0.474,1.35]",440,-19.3913841912241,2.74709843528172,seller_N_Tvalue_Gaslimit_11vs00,log_buyern_rolling_avg_value_last10
"(1.2,2.51]",439,-18.8126594433044,2.71603149773015,seller_N_Tvalue_Gaslimit_11vs00,log_sellern_rolling_avg_value_last10
"(0.105,0.433]",439,-19.4246852396784,2.853218221178,seller_N_Tvalue_Gaslimit_11vs00,log_sellern_rolling_avg_value_last10
"[0,0.016]",440,-19.9067890856189,2.53435271856332,seller_N_Tvalue_Gaslimit_11vs00,log_sellern_rolling_avg_value_last10
"(0.433,1.2]",441,-18.7284192290586,2.85972297305966,seller_N_Tvalue_Gaslimit_11vs00,log_sellern_rolling_avg_value_last10
"(0.016,0.105]",441,-19.5283138139119,2.61425139679837,seller_N_Tvalue_Gaslimit_11vs00,log_sellern_rolling_avg_value_last10
"(6.79,7.78]",440,-20.258363417888,2.70728360522905,seller_N_Tvalue_Gaslimit_11vs00,log_sellern_1_total_value
"(5.83,6.79]",440,-19.1543637296801,2.66240295548652,seller_N_Tvalue_Gaslimit_11vs00,log_sellern_1_total_value
"[4.29,5.83]",440,-16.8187547093955,2.19191697990489,seller_N_Tvalue_Gaslimit_11vs00,log_sellern_1_total_value
"(7.78,8.69]",440,-20.032519963943,2.36872510104924,seller_N_Tvalue_Gaslimit_11vs00,log_sellern_1_total_value
"(8.69,10.2]",440,-20.1369090551201,2.18382015462665,seller_N_Tvalue_Gaslimit_11vs00,log_sellern_1_total_value
"(0.00638,0.0863]",435,-19.7227073222637,2.72989077052623,seller_N_Tvalue_Gaslimit_11vs00,log_sellern_1_rolling_avg_value_last10
"(0.351,1.1]",442,-19.0500794101402,2.57558198919661,seller_N_Tvalue_Gaslimit_11vs00,log_sellern_1_rolling_avg_value_last10
"(0.0863,0.351]",440,-19.7277084447022,2.83867827384444,seller_N_Tvalue_Gaslimit_11vs00,log_sellern_1_rolling_avg_value_last10
"(1.1,2.32]",438,-18.2670924281048,2.68379512640073,seller_N_Tvalue_Gaslimit_11vs00,log_sellern_1_rolling_avg_value_last10
"[0,0.00638]",445,-19.6308085433848,2.64887261701328,seller_N_Tvalue_Gaslimit_11vs00,log_sellern_1_rolling_avg_value_last10
"[0.0444,0.432]",440,-17.8050409829979,2.466851018299,seller_N_Tvalue_Gaslimit_11vs00,log_buyern_avg_total_gaspaid
"(1.9,2.96]",441,-19.7974591953906,2.51110105055881,seller_N_Tvalue_Gaslimit_11vs00,log_buyern_avg_total_gaspaid
"(0.432,1.14]",440,-18.5102665380749,2.78291253518207,seller_N_Tvalue_Gaslimit_11vs00,log_buyern_avg_total_gaspaid
"(2.96,4.8]",439,-20.9640609609746,2.38144328303039,seller_N_Tvalue_Gaslimit_11vs00,log_buyern_avg_total_gaspaid
"(1.14,1.9]",440,-19.3267345662378,2.50252538382941,seller_N_Tvalue_Gaslimit_11vs00,log_buyern_avg_total_gaspaid
"(2.81,3.82]",441,-19.7806366893331,2.88968620743968,seller_N_Tvalue_Gaslimit_11vs00,log_sellern_avg_total_gaspaid
"(1.75,2.81]",438,-19.5347798904925,2.71929478189843,seller_N_Tvalue_Gaslimit_11vs00,log_sellern_avg_total_gaspaid
"(0.761,1.75]",443,-19.2603358589195,2.66998874466783,seller_N_Tvalue_Gaslimit_11vs00,log_sellern_avg_total_gaspaid
"(3.82,4.74]",438,-19.0608139315555,2.72783661663906,seller_N_Tvalue_Gaslimit_11vs00,log_sellern_avg_total_gaspaid
"[0.221,0.761]",440,-18.7635025588581,2.6467511463688,seller_N_Tvalue_Gaslimit_11vs00,log_sellern_avg_total_gaspaid
"(3.72,5.06]",440,-20.8367702621257,1.97694044432904,seller_N_Tvalue_Gaslimit_11vs00,log_sellern_1_avg_total_gaspaid
"(1.91,2.85]",440,-20.028847032725,2.24150494810889,seller_N_Tvalue_Gaslimit_11vs00,log_sellern_1_avg_total_gaspaid
"[0.149,1.01]",440,-16.6482801241481,2.0589241874273,seller_N_Tvalue_Gaslimit_11vs00,log_sellern_1_avg_total_gaspaid
"(2.85,3.72]",440,-21.0958703928751,2.13091185891389,seller_N_Tvalue_Gaslimit_11vs00,log_sellern_1_avg_total_gaspaid
"(1.01,1.91]",440,-17.791143064153,2.18641389070571,seller_N_Tvalue_Gaslimit_11vs00,log_sellern_1_avg_total_gaspaid
"(0.00476,0.00833]",441,-18.709639794178,2.59691667576004,seller_N_Tvalue_Gaslimit_11vs00,log_buyern_avg_gasLimit_cost
"(0.00833,0.0118]",439,-18.9051334568936,2.46362254402297,seller_N_Tvalue_Gaslimit_11vs00,log_buyern_avg_gasLimit_cost
"(0.0118,0.0182]",440,-20.1515644711255,2.5989271756189,seller_N_Tvalue_Gaslimit_11vs00,log_buyern_avg_gasLimit_cost
"[0.00188,0.00476]",440,-17.8417357029491,2.57739573857345,seller_N_Tvalue_Gaslimit_11vs00,log_buyern_avg_gasLimit_cost
"(0.0182,0.0298]",440,-20.7932817546596,2.4784876634378,seller_N_Tvalue_Gaslimit_11vs00,log_buyern_avg_gasLimit_cost
"(0.0136,0.0192]",440,-20.2253847703672,2.42591017651204,seller_N_Tvalue_Gaslimit_11vs00,log_sellern_1_avg_gasLimit_cost
"[0.00211,0.00502]",441,-17.6763255502386,2.60141115068086,seller_N_Tvalue_Gaslimit_11vs00,log_sellern_1_avg_gasLimit_cost
"(0.0192,0.0295]",440,-20.6406951604801,2.20491912194462,seller_N_Tvalue_Gaslimit_11vs00,log_sellern_1_avg_gasLimit_cost
"(0.00944,0.0136]",440,-19.3756709100727,2.71445234389064,seller_N_Tvalue_Gaslimit_11vs00,log_sellern_1_avg_gasLimit_cost
"(0.00502,0.00944]",439,-18.484671635061,2.66349516764917,seller_N_Tvalue_Gaslimit_11vs00,log_sellern_1_avg_gasLimit_cost
"[-3.91,0]",943,-19.095934317186,2.67975741712789,seller_N_Tvalue_Gaslimit_11vs00,`log_price_change_n-1`
"(0.694,4.4]",440,-19.3185771933687,2.96102182555581,seller_N_Tvalue_Gaslimit_11vs00,`log_price_change_n-1`
"(0,0.103]",377,-19.267203959371,2.58256844868212,seller_N_Tvalue_Gaslimit_11vs00,`log_price_change_n-1`
"(0.103,0.694]",440,-19.6477837876826,2.80236025472478,seller_N_Tvalue_Gaslimit_11vs00,`log_price_change_n-1`
"(1.87,4]",419,5.91101907350389,1.45849222430644,seller_N_Gaslimit_given_TvalueHigh,log_price_1_sale
"(0.462,0.916]",453,6.71016972626204,1.46888557082019,seller_N_Gaslimit_given_TvalueHigh,log_price_1_sale
"(0.916,1.87]",390,6.54756576982785,1.49948910762738,seller_N_Gaslimit_given_TvalueHigh,log_price_1_sale
"[0.14,0.27]",427,7.11929172618627,1.38411048743758,seller_N_Gaslimit_given_TvalueHigh,log_price_1_sale
"(0.27,0.462]",414,7.04977171894012,1.41489476026726,seller_N_Gaslimit_given_TvalueHigh,log_price_1_sale
"(5.4,6.37]",419,6.44708123249326,1.4764855324694,seller_N_Gaslimit_given_TvalueHigh,log_buyern_total_value
"[3.86,5.4]",422,5.95118381630864,1.5588214421817,seller_N_Gaslimit_given_TvalueHigh,log_buyern_total_value
"(8.52,10.1]",421,7.16040174769127,1.3085230127434,seller_N_Gaslimit_given_TvalueHigh,log_buyern_total_value
"(6.37,7.5]",425,6.70462434473413,1.42041815966896,seller_N_Gaslimit_given_TvalueHigh,log_buyern_total_value
"(7.5,8.52]",416,7.09566465760454,1.43198537076525,seller_N_Gaslimit_given_TvalueHigh,log_buyern_total_value
"(0.138,0.618]",421,6.70473199150544,1.3647188659441,seller_N_Gaslimit_given_TvalueHigh,log_buyern_rolling_avg_value_last10
"(1.53,3.05]",421,6.11249062694754,1.49766890464798,seller_N_Gaslimit_given_TvalueHigh,log_buyern_rolling_avg_value_last10
"(0.00808,0.138]",420,6.95833539595617,1.41252326353674,seller_N_Gaslimit_given_TvalueHigh,log_buyern_rolling_avg_value_last10
"[0,0.00808]",421,7.18450385026221,1.45117390920344,seller_N_Gaslimit_given_TvalueHigh,log_buyern_rolling_avg_value_last10
"(0.618,1.53]",420,6.39354732647561,1.56118625826701,seller_N_Gaslimit_given_TvalueHigh,log_buyern_rolling_avg_value_last10
"(1.76,2.51]",352,6.04942451166633,1.48292568864476,seller_N_Gaslimit_given_TvalueHigh,log_sellern_rolling_avg_value_last10
"(0.765,1.76]",486,5.94696931687044,1.39450594783809,seller_N_Gaslimit_given_TvalueHigh,log_sellern_rolling_avg_value_last10
"(0.0208,0.224]",420,7.22675753794693,1.34585183724395,seller_N_Gaslimit_given_TvalueHigh,log_sellern_rolling_avg_value_last10
"(0.224,0.765]",424,6.76601623196935,1.45874864609005,seller_N_Gaslimit_given_TvalueHigh,log_sellern_rolling_avg_value_last10
"[0,0.0208]",421,7.37497392482694,1.26187487182969,seller_N_Gaslimit_given_TvalueHigh,log_sellern_rolling_avg_value_last10
"(6.79,7.91]",421,6.70759589634635,1.47935607173498,seller_N_Gaslimit_given_TvalueHigh,log_sellern_1_total_value
"(5.68,6.79]",420,6.72609691561631,1.57241954631921,seller_N_Gaslimit_given_TvalueHigh,log_sellern_1_total_value
"[4.29,5.68]",421,6.98500746329659,1.5331209813159,seller_N_Gaslimit_given_TvalueHigh,log_sellern_1_total_value
"(7.91,8.83]",423,6.46837490062875,1.45134144704003,seller_N_Gaslimit_given_TvalueHigh,log_sellern_1_total_value
"(8.83,10.2]",418,6.46614422204774,1.44136552331736,seller_N_Gaslimit_given_TvalueHigh,log_sellern_1_total_value
"(0.0119,0.141]",420,7.53529679296668,1.15664089389545,seller_N_Gaslimit_given_TvalueHigh,log_sellern_1_rolling_avg_value_last10
"(0.141,0.594]",421,6.9109979477767,1.26454289255852,seller_N_Gaslimit_given_TvalueHigh,log_sellern_1_rolling_avg_value_last10
"[0,0.0119]",421,7.58252810317655,1.20035151936551,seller_N_Gaslimit_given_TvalueHigh,log_sellern_1_rolling_avg_value_last10
"(1.29,2.32]",421,5.5456860719549,1.26917587034159,seller_N_Gaslimit_given_TvalueHigh,log_sellern_1_rolling_avg_value_last10
"(0.594,1.29]",420,5.77901102371453,1.29887809929871,seller_N_Gaslimit_given_TvalueHigh,log_sellern_1_rolling_avg_value_last10
"[0.0444,0.318]",421,5.39495064157644,1.35793599464529,seller_N_Gaslimit_given_TvalueHigh,log_buyern_avg_total_gaspaid
"(3,4.8]",421,7.24163287481931,1.28530449822475,seller_N_Gaslimit_given_TvalueHigh,log_buyern_avg_total_gaspaid
"(0.318,0.994]",420,6.37131858958574,1.28927392188338,seller_N_Gaslimit_given_TvalueHigh,log_buyern_avg_total_gaspaid
"(1.79,3]",420,7.27963229186705,1.37974117163761,seller_N_Gaslimit_given_TvalueHigh,log_buyern_avg_total_gaspaid
"(0.994,1.79]",421,7.06678516897306,1.31975767356485,seller_N_Gaslimit_given_TvalueHigh,log_buyern_avg_total_gaspaid
"(3.17,3.97]",422,7.39678738175921,1.25109803463583,seller_N_Gaslimit_given_TvalueHigh,log_sellern_avg_total_gaspaid
"(1.44,2.37]",416,6.02143700178757,1.4254878841175,seller_N_Gaslimit_given_TvalueHigh,log_sellern_avg_total_gaspaid
"[0.221,1.44]",425,5.83938438010663,1.50049663047084,seller_N_Gaslimit_given_TvalueHigh,log_sellern_avg_total_gaspaid
