treatment,covariate,SMD_raw,SMD_kept,flag_gt_0_1,flag_gt_0_25
seller_N_total_value_high,`Hat_recoded_Stuntman Helmet`,0.0142881148313421,0.0106905613284006,0,0
seller_N_total_value_high,`Hat_recoded_Sushi Chef Headband`,0.00810717950135448,0.000795727160948651,0,0
seller_N_total_value_high,`Hat_recoded_Vietnam Era Helmet`,0.0585100000800441,0.0465621600490122,0,0
seller_N_total_value_high,`Hat_recoded_Ww2 Pilot Helm`,-0.0156027360705671,-0.057406082301616,0,0
seller_N_total_value_high,`Mouth_recoded_Bored Bubblegum`,-0.0273607001713898,-0.00564183526260751,0,0
seller_N_total_value_high,`Mouth_recoded_Bored Cigar`,-0.0693441542676547,-0.0676223444140897,0,0
seller_N_total_value_high,`Mouth_recoded_Bored Cigarette`,-0.0355473196324231,-0.0578089402412551,0,0
seller_N_total_value_high,`Mouth_recoded_Bored Pipe`,-0.0632071387292115,-0.0595699134243472,0,0
seller_N_total_value_high,`Mouth_recoded_Bored Unshaven`,0,0.0162643585560295,0,0
seller_N_total_value_high,`Mouth_recoded_Bored Unshaven Cigar`,-0.0780707503949993,-0.0606770942715368,0,0
seller_N_total_value_high,`Mouth_recoded_Bored Unshaven Cigarette`,-0.00778143925639695,-0.0192594577002028,0,0
seller_N_total_value_high,Mouth_recoded_Discomfort,0.00376657411893837,-0.0396284811244059,0,0
seller_N_total_value_high,Mouth_recoded_Dumbfounded,0.00945782107995812,-0.00260980581966687,0,0
seller_N_total_value_high,Mouth_recoded_Grin,0.0279552035464751,0.0554183529607831,0,0
seller_N_total_value_high,Mouth_recoded_Jovial,0.0127126863793154,-0.00289030780510487,0,0
seller_N_total_value_high,Mouth_recoded_Other_Mouth,-0.0526443311159463,0.0107463929614167,0,0
seller_N_total_value_high,`Mouth_recoded_Phoneme  ooo`,-0.0137003367112205,-0.0617492873714103,0,0
seller_N_total_value_high,`Mouth_recoded_Phoneme L`,0.0279763284019476,0.00656788139490799,0,0
seller_N_total_value_high,`Mouth_recoded_Phoneme Oh`,0.0299511769013605,0.0147268715399162,0,0
seller_N_total_value_high,`Mouth_recoded_Phoneme Vuh`,0.0293609310276256,0.0199550869701149,0,0
seller_N_total_value_high,`Mouth_recoded_Phoneme Wah`,0.0229109352584489,0.0351220418333926,0,0
seller_N_total_value_high,Mouth_recoded_Rage,-0.0131776910965884,-0.0345685034406161,0,0
seller_N_total_value_high,`Mouth_recoded_Small Grin`,0.0133025073626408,-0.00868404998598606,0,0
seller_N_total_value_high,`Mouth_recoded_Tongue Out`,0.0509158518903939,0.0464539807805879,0,0
seller_N_total_value_high,`log_price_change_n-1`,-0.259443112871015,-0.170662408012909,1,0
seller_N_1_total_value_high,log_price_1_sale,0.159414325412901,0.16755485098727,1,0
seller_N_1_total_value_high,sold_after_30d,-0.493076729400906,-0.151195037857732,1,0
seller_N_1_total_value_high,log_buyern_total_value,0.264318916088944,0.0821257690989213,0,0
seller_N_1_total_value_high,log_buyern_rolling_avg_value_last10,-0.0619117597724858,0.0457294229163226,0,0
seller_N_1_total_value_high,log_sellern_total_value,0.426152822688652,0.221521158312456,1,0
seller_N_1_total_value_high,log_sellern_rolling_avg_value_last10,0.118215936185143,0.0616281619698135,0,0
seller_N_1_total_value_high,log_buyern_1_total_value,0.506367500408625,0.283223376089101,1,1
seller_N_1_total_value_high,log_buyern_1_rolling_avg_value_last10,-0.00923336123960148,0.0664821897057411,0,0
seller_N_1_total_value_high,log_sellern_1_rolling_avg_value_last10,0.487454123682684,0.36777861596602,1,1
seller_N_1_total_value_high,log_unique_makers_count,0.317710866934604,0.12845750109193,1,0
seller_N_1_total_value_high,log_median_offer_price,-0.00588834127280467,-0.0113427804721565,0,0
seller_N_1_total_value_high,log_buyern_avg_total_gaspaid,0.253332570872065,0.0545967643969547,0,0
seller_N_1_total_value_high,log_buyern_1_avg_total_gaspaid,0.35164960377356,0.154266179464893,1,0
seller_N_1_total_value_high,log_sellern_avg_total_gaspaid,0.627355873693707,0.164625830944886,1,0
seller_N_1_total_value_high,log_sellern_1_avg_total_gaspaid,1.8020134294993,1.46822215469673,1,1
seller_N_1_total_value_high,log_buyern_avg_gasLimit_cost,-0.241693121389964,-0.122544177142354,1,0
seller_N_1_total_value_high,log_buyern_1_avg_gasLimit_cost,-0.340455305940485,-0.134414077875918,1,0
seller_N_1_total_value_high,log_sellern_avg_gasLimit_cost,0.448545497129003,0.0043998566312613,0,0
seller_N_1_total_value_high,log_sellern_1_avg_gasLimit_cost,1.02743316591055,0.784362625540041,1,1
seller_N_1_total_value_high,`time_n_sale_str_2021-06`,-0.114143321383325,-0.084952140596611,0,0
seller_N_1_total_value_high,`time_n_sale_str_2021-07`,-0.120470403040951,-0.0947902976160316,0,0
seller_N_1_total_value_high,`time_n_sale_str_2021-08`,-0.121716277565102,-0.0827781069570327,0,0
seller_N_1_total_value_high,`time_n_sale_str_2021-09`,-0.108252752778438,-0.083347176489943,0,0
