treatment,covariate,type,n,cor,slope_catepct_per_unit,n0,n1,mean0,mean1,diff1minus0,SMD_kept
seller_N_gaslimit_cost_high,log_sellern_1_avg_total_gaspaid,numeric,3238,-0.145796538163235,-0.49459079401372,,,,,,0.169891543040548
seller_N_gaslimit_cost_high,log_buyern_avg_gasLimit_cost,numeric,3238,0.0906342478800411,62.5677340788667,,,,,,0.164674508498222
seller_N_gaslimit_cost_high,log_buyern_1_avg_gasLimit_cost,numeric,3238,0.131055055699214,104.115186122527,,,,,,0.13128160148842
seller_N_gaslimit_cost_high,log_sellern_1_avg_gasLimit_cost,numeric,3238,-0.157086869229896,-107.913470486506,,,,,,0.176063881812113
seller_N_gaslimit_cost_high,`time_n_sale_str_2021-06`,binary,3238,,,3180,58,43.643264684201,42.1883327507771,-1.45493193342396,0.143377510557723
seller_N_gaslimit_cost_high,`time_n_sale_str_2021-07`,binary,3238,,,3186,52,43.6607242597885,40.9507212234253,-2.7100030363632,0.128428480061102
seller_N_gaslimit_cost_high,`time_n_sale_str_2021-08`,binary,3238,,,3150,88,43.6663257780146,41.8588499381623,-1.80747583985227,0.146821418851272
seller_N_gaslimit_cost_high,`time_n_sale_str_2021-09`,binary,3238,,,3192,46,43.6479847185548,41.481255949506,-2.16672876904887,0.132183359340311
seller_N_gaslimit_cost_high,`time_n_sale_str_2021-10`,binary,3238,,,3178,60,43.6222568702858,43.3495443589332,-0.272712511352566,0.168550642096541
seller_N_gaslimit_cost_high,`time_n_sale_str_2021-11`,binary,3238,,,3158,80,43.6065688986419,44.0370051674165,0.430436268774614,0.225897717488609
seller_N_gaslimit_cost_high,`time_n_sale_str_2021-12`,binary,3238,,,3157,81,43.6196641753472,43.5212986880638,-0.098365487283381,0.14537203922434
seller_N_gaslimit_cost_high,`time_n_sale_str_2022-01`,binary,3238,,,3084,154,43.6236813164057,43.4874793214886,-0.136201994917073,0.171235741101446
seller_N_gaslimit_cost_high,`time_n_sale_str_2022-02`,binary,3238,,,3173,65,43.5808972757724,45.3895067581294,1.80860948235699,0.075351269982925
seller_N_gaslimit_cost_high,`time_n_sale_str_2022-03`,binary,3238,,,3136,102,43.6343625340159,43.0896479277499,-0.544714606266012,-0.0117791228616025
seller_N_gaslimit_cost_high,`time_n_sale_str_2022-04`,binary,3238,,,3139,99,43.5407877666522,46.0401231897283,2.49933542307608,0.0410795410552817
seller_N_gaslimit_cost_high,`time_n_sale_str_2022-05`,binary,3238,,,3120,118,43.5580464848197,45.1813556158198,1.62330913100008,0.0290693523492407
seller_N_gaslimit_cost_high,`time_n_sale_str_2022-06`,binary,3238,,,3154,84,43.6163412338836,43.6495802813728,0.0332390474891184,0.00189546938291343
seller_N_gaslimit_cost_high,`time_n_sale_str_2022-07`,binary,3238,,,3198,40,43.6333789404993,42.3239785896897,-1.30940035080958,-0.00574027433181675
seller_N_gaslimit_cost_high,`time_n_sale_str_2022-08`,binary,3238,,,3175,63,43.6124382188412,43.8573595314844,0.244921312643207,-0.0511687911047191
seller_N_gaslimit_cost_high,`time_n_sale_str_2022-09`,binary,3238,,,3199,39,43.6275975139993,42.7646294364203,-0.862968077579019,-0.0123132131309482
seller_N_gaslimit_cost_high,`time_n_sale_str_2022-10`,binary,3238,,,3215,23,43.6239899358083,42.6685805078553,-0.955409427953022,-0.000973741870980856
seller_N_gaslimit_cost_high,`time_n_sale_str_2022-11`,binary,3238,,,3177,61,43.6130260882483,43.8347723432679,0.22174625501961,-0.0250026823422377
seller_N_gaslimit_cost_high,`time_n_sale_str_2022-12`,binary,3238,,,3211,27,43.6140223922833,43.9955219882432,0.381499595959845,-0.082566166208163
seller_N_gaslimit_cost_high,`time_n_sale_str_2023-01`,binary,3238,,,3195,43,43.5914396383798,45.5315197832779,1.94008014489816,-0.0200248168854816
seller_N_gaslimit_cost_high,`time_n_sale_str_2023-02`,binary,3238,,,3203,35,43.5994930278523,45.2379664883839,1.63847346053164,-0.0407312760116892
seller_N_gaslimit_cost_high,`time_n_sale_str_2023-03`,binary,3238,,,3194,44,43.5936374656564,45.3278847726787,1.73424730702235,-0.10316878065718
seller_N_gaslimit_cost_high,`time_n_sale_str_2023-04`,binary,3238,,,3191,47,43.5774627595226,46.3153474397411,2.7378846802185,-0.114286025184098
seller_N_gaslimit_cost_high,`time_n_sale_str_2023-05`,binary,3238,,,3210,28,43.6097429718014,44.472501993633,0.862759021831558,-0.0308464503138061
seller_N_gaslimit_cost_high,`time_n_sale_str_2023-06`,binary,3238,,,3160,78,43.6443171273719,42.5187547796028,-1.12556234776917,0.0636020535169213
seller_N_gaslimit_cost_high,`time_n_sale_str_2023-07`,binary,3238,,,3151,87,43.6147262505312,43.7069262055241,0.0921999549929495,-0.0239435058459862
seller_N_gaslimit_cost_high,`time_n_sale_str_2023-08`,binary,3238,,,3175,63,43.5961276819617,44.6793588107282,1.08323112876651,-0.126942441960697
seller_N_gaslimit_cost_high,`time_n_sale_str_2023-09`,binary,3238,,,3212,26,43.6104479732161,44.4517732820844,0.841325308868335,0.0364021005495259
seller_N_gaslimit_cost_high,`time_n_sale_str_2023-10`,binary,3238,,,3163,75,43.569819758395,45.6155346600137,2.04571490161872,-0.127005731899147
seller_N_gaslimit_cost_high,`time_n_sale_str_2023-11`,binary,3238,,,3172,66,43.6500071765197,42.0406398694513,-1.60936730706842,-0.0802747562078047
seller_N_gaslimit_cost_high,`time_n_sale_str_2023-12`,binary,3238,,,3187,51,43.6204910678043,43.4117639649424,-0.208727102861864,-0.0751465528718865
seller_N_gaslimit_cost_high,`time_n_sale_str_2024-01`,binary,3238,,,3127,111,43.6511377251236,42.6612371967812,-0.989900528342417,0.0778554645400484
seller_N_gaslimit_cost_high,`time_n_sale_str_2024-02`,binary,3238,,,3135,103,43.5851684393593,44.592251824396,1.00708338503665,-0.0802936362216416
seller_N_gaslimit_cost_high,`time_n_sale_str_2024-03`,binary,3238,,,3036,202,43.6944515593654,42.4561884211428,-1.23826313822261,-0.0176631708636614
seller_N_gaslimit_cost_high,`time_n_sale_str_2024-04`,binary,3238,,,3120,118,43.6749852128801,42.0894163654107,-1.58556884746942,-0.0858179349617225
seller_N_gaslimit_cost_high,`time_n_sale_str_2024-05`,binary,3238,,,3172,66,43.6864445396132,40.28943811593,-3.39700642368312,0.079651221792179
seller_N_gaslimit_cost_high,`time_n_sale_str_2024-06`,binary,3238,,,3177,61,43.637624763701,42.5536249348588,-1.08399982884214,-0.110747835904026
seller_N_gaslimit_cost_high,`time_n_sale_str_2024-07`,binary,3238,,,3175,63,43.6253409134899,43.2071046821238,-0.418236231366166,-0.0511687911047189
seller_N_gaslimit_cost_high,`time_n_sale_str_2024-08`,binary,3238,,,3184,54,43.6086757610109,44.1200254119542,0.511349650943316,-0.106954454544397
seller_N_gaslimit_cost_high,`time_n_sale_str_2024-09`,binary,3238,,,3206,32,43.6036786416577,44.9722271921814,1.36854855052371,-0.0385567007347331
seller_N_gaslimit_cost_high,`time_n_sale_str_2024-10`,binary,3238,,,3185,53,43.5956311366015,44.9135816080864,1.31795047148495,-0.0621766536429107
seller_N_gaslimit_cost_high,`time_n_sale_str_2024-11`,binary,3238,,,3136,102,43.6021370157495,44.0804246462136,0.478287630464081,-0.206546837035033
seller_N_gaslimit_cost_high,`time_n_sale_str_2024-12`,binary,3238,,,3128,110,43.5879571710821,44.4488633105419,0.8609061394598,-0.0852885955603724
seller_N_gaslimit_cost_high,`time_n_sale_str_2025-01`,binary,3238,,,3174,64,43.5841462806823,45.2566359440404,1.67248966335806,-0.0827089729992661
seller_N_gaslimit_cost_high,`time_n_sale_str_2025-02`,binary,3238,,,3171,67,43.5871986241999,45.037285939796,1.4500873155961,-0.0928400160558968
seller_N_gaslimit_cost_high,`time_n_sale_str_2025-03`,binary,3238,,,3213,25,43.6017990375348,45.5969875081978,1.99518847066299,-0.0280885668003612
seller_N_gaslimit_cost_high,`time_n-1_sale_str_2021-06`,binary,3238,,,2923,315,43.5213776105685,44.5064071098815,0.985029499313029,0.134866805789602
seller_N_gaslimit_cost_high,`time_n-1_sale_str_2021-07`,binary,3238,,,3067,171,43.5646589003212,44.5596265966037,0.994967696282544,0.0344511202700727
seller_N_gaslimit_cost_high,`time_n-1_sale_str_2021-08`,binary,3238,,,2960,278,43.5823154222941,43.9886739040059,0.406358481711756,0.0594469026747689
seller_N_gaslimit_cost_high,`time_n-1_sale_str_2021-09`,binary,3238,,,3165,73,43.6183610132497,43.5670190187516,-0.0513419944981806,0.116229169173782
seller_N_gaslimit_cost_high,`time_n-1_sale_str_2021-10`,binary,3238,,,3172,66,43.5898917308132,44.929824623712,1.33993289289882,0.0450105764261
seller_N_gaslimit_cost_high,`time_n-1_sale_str_2021-11`,binary,3238,,,3165,73,43.5798508574258,45.2366716650923,1.65682080766653,0.00889155226588573
seller_N_gaslimit_cost_high,`time_n-1_sale_str_2021-12`,binary,3238,,,3182,56,43.6233768488269,43.2664261131645,-0.356950735662387,0.0047437124272978
seller_N_gaslimit_cost_high,`time_n-1_sale_str_2022-01`,binary,3238,,,3140,98,43.6062449751041,43.9683242191558,0.362079244051621,0.00814341873816343
seller_N_gaslimit_cost_high,`time_n-1_sale_str_2022-02`,binary,3238,,,3208,30,43.6073612385691,44.6696713991499,1.06231016058079,-0.0415196108131875
seller_N_gaslimit_cost_high,`time_n-1_sale_str_2022-03`,binary,3238,,,3180,58,43.6043805986064,44.3202533057896,0.715872707183124,-0.0906719621711234
seller_N_gaslimit_cost_high,`time_n-1_sale_str_2022-04`,binary,3238,,,3192,46,43.5776585082935,46.3612834093817,2.78362490108825,-0.0771518965143145
seller_N_gaslimit_cost_high,`time_n-1_sale_str_2022-05`,binary,3238,,,3186,52,43.5973952922908,44.8308383474209,1.23344305513012,-0.0685834227309884
seller_N_gaslimit_cost_high,`time_n-1_sale_str_2022-06`,binary,3238,,,3176,62,43.6025307612081,44.3688273823774,0.766296621169275,-0.0852471886457018
seller_N_gaslimit_cost_high,`time_n-1_sale_str_2022-07`,binary,3238,,,3201,37,43.6113542337657,44.1232457573087,0.511891523542992,-0.0502098509369495
seller_N_gaslimit_cost_high,`time_n-1_sale_str_2022-08`,binary,3238,,,3189,49,43.6229244880175,43.2448735309494,-0.378050957068112,-0.0995836343787852
seller_N_gaslimit_cost_high,`time_n-1_sale_str_2022-09`,binary,3238,,,3208,30,43.6149558302154,43.8575563991056,0.242600568890133,-0.0550374113515154
seller_N_gaslimit_cost_high,`time_n-1_sale_str_2022-10`,binary,3238,,,3222,16,43.6087046370881,45.3286659129119,1.71996127582386,-0.0180674084247333
seller_N_gaslimit_cost_high,`time_n-1_sale_str_2022-11`,binary,3238,,,3202,36,43.6153316084034,43.7836995887965,0.168367980393121,-0.0828497914013694
seller_N_gaslimit_cost_high,`time_n-1_sale_str_2022-12`,binary,3238,,,3207,31,43.6050216512403,44.8774374121513,1.27241576091097,-0.0734304471833882
seller_N_gaslimit_cost_high,`time_n-1_sale_str_2023-01`,binary,3238,,,3213,25,43.5996636975364,45.8714214047895,2.27175770725306,-0.0878907734449278
seller_N_gaslimit_cost_high,`time_n-1_sale_str_2023-02`,binary,3238,,,3209,29,43.5940904791835,46.1747809518771,2.58069047269355,-0.077776560388133
seller_N_gaslimit_cost_high,`time_n-1_sale_str_2023-03`,binary,3238,,,3204,34,43.597841002662,45.4418359639821,1.84399496132017,-0.0484508961014456
seller_N_gaslimit_cost_high,`time_n-1_sale_str_2023-04`,binary,3238,,,3199,39,43.5942368617122,45.5010583253107,1.90682146359855,-0.0953824091730723
seller_N_gaslimit_cost_high,`time_n-1_sale_str_2023-05`,binary,3238,,,3214,24,43.5995638527,45.9794488636088,2.37988501090889,-0.14687501842039
seller_N_gaslimit_cost_high,`time_n-1_sale_str_2023-06`,binary,3238,,,3151,87,43.6706652335867,41.6809062560077,-1.98975897757899,0.0456158710059035
seller_N_gaslimit_cost_high,`time_n-1_sale_str_2023-07`,binary,3238,,,3197,41,43.6399663863619,41.8422550757407,-1.79771131062122,0.0339956025749783
seller_N_gaslimit_cost_high,`time_n-1_sale_str_2023-08`,binary,3238,,,3193,45,43.6201877460529,43.405456047941,-0.214731698111905,-0.0731406829320762
seller_N_gaslimit_cost_high,`time_n-1_sale_str_2023-09`,binary,3238,,,3218,20,43.6126780120226,44.3453576307737,0.732679618751064,0.0198229248004636
seller_N_gaslimit_cost_high,`time_n-1_sale_str_2023-10`,binary,3238,,,3190,48,43.6218053845164,43.3113712228547,-0.310434161661661,-0.106832881837246
seller_N_gaslimit_cost_high,`time_n-1_sale_str_2023-11`,binary,3238,,,3162,76,43.6476578463329,42.3501432263127,-1.29751462002015,-0.0104521442984578
seller_N_gaslimit_cost_high,`time_n-1_sale_str_2023-12`,binary,3238,,,3192,46,43.6618432799442,40.5195922983156,-3.14225098162854,0.0715461656719193
seller_N_gaslimit_cost_high,`time_n-1_sale_str_2024-01`,binary,3238,,,3179,59,43.6795214135307,40.2594308761049,-3.42009053742583,0.0845633664078189
seller_N_gaslimit_cost_high,`time_n-1_sale_str_2024-02`,binary,3238,,,3173,65,43.6569054433022,41.6791388262521,-1.97776661705014,0.00495859164894889
seller_N_gaslimit_cost_high,`time_n-1_sale_str_2024-03`,binary,3238,,,3122,116,43.7645882049158,39.6505225823884,-4.11406562252741,0.0284723036608866
seller_N_gaslimit_cost_high,`time_n-1_sale_str_2024-04`,binary,3238,,,3154,84,43.708224536793,40.1995810268955,-3.5086435098975,-0.00600223209254042
seller_N_gaslimit_cost_high,`time_n-1_sale_str_2024-05`,binary,3238,,,3190,48,43.6877246680197,38.9304855066959,-4.75723916132384,0.0813809062422769
seller_N_gaslimit_cost_high,`time_n-1_sale_str_2024-06`,binary,3238,,,3193,45,43.6332904168313,42.4757487635971,-1.15754165323423,-0.0620216850544957
seller_N_gaslimit_cost_high,`time_n-1_sale_str_2024-07`,binary,3238,,,3192,46,43.6435860405866,41.7864859511269,-1.85710008945969,-0.0334737712908615
seller_N_gaslimit_cost_high,`time_n-1_sale_str_2024-08`,binary,3238,,,3204,34,43.6256481449414,42.8214217327099,-0.804226412231444,-0.0358194435099425
seller_N_gaslimit_cost_high,`time_n-1_sale_str_2024-09`,binary,3238,,,3211,27,43.6009111754851,45.5547855859867,1.95387441050164,0.0162501014527588
seller_N_gaslimit_cost_high,`time_n-1_sale_str_2024-10`,binary,3238,,,3205,33,43.6236191297837,42.9941116468929,-0.62950748289078,-0.03078325163218
seller_N_gaslimit_cost_high,`time_n-1_sale_str_2024-11`,binary,3238,,,3186,52,43.6480036722788,41.7301018350773,-1.91790183720151,-0.099849416630614
seller_N_gaslimit_cost_high,`time_n-1_sale_str_2024-12`,binary,3238,,,3190,48,43.6430061838097,41.9024014364895,-1.74060474732015,-0.0526695269313488
seller_N_gaslimit_cost_high,`time_n-1_sale_str_2025-01`,binary,3238,,,3215,23,43.6473122563455,39.4085257023273,-4.23878655401821,0.043162031864744
seller_N_gaslimit_cost_high,`time_n-1_sale_str_2025-02`,binary,3238,,,3222,16,43.6211361519417,42.8252696092574,-0.795866542684308,-0.0550433514350887
seller_N_gaslimit_cost_high,`time_n-1_sale_str_2025-03`,binary,3238,,,3233,5,43.6170715196767,43.7025544379324,0.0854829182557424,0.0254242396695822
seller_N_gaslimit_cost_high,`Background_recoded_Army Green`,binary,3238,,,2878,360,43.5989211526719,43.7633608830959,0.164439730423986,0.0296984545542845
seller_N_gaslimit_cost_high,Background_recoded_Blue,binary,3238,,,2826,412,43.6174089029848,43.6157947462845,-0.00161415670027054,-0.012425143457346
seller_N_gaslimit_cost_high,Background_recoded_Gray,binary,3238,,,2833,405,43.6318094736099,43.5150339668336,-0.116775506776285,-0.000888953617914657
seller_N_gaslimit_cost_high,`Background_recoded_New Punk Blue`,binary,3238,,,2813,425,43.6055539223767,43.694310145079,0.088756222702294,0.0148946011646292
seller_N_gaslimit_cost_high,Background_recoded_Orange,binary,3238,,,2816,422,43.6162896403927,43.6233018198065,0.00701217941375631,0.0198202027671776
seller_N_gaslimit_cost_high,Background_recoded_Purple,binary,3238,,,2839,399,43.6458014606649,43.4137209235001,-0.232080537164883,0.00530790285829484
seller_N_gaslimit_cost_high,Background_recoded_Yellow,binary,3238,,,2826,412,43.609504154857,43.670015178831,0.0605110239739943,-0.0388782110314569
seller_N_gaslimit_cost_high,`Clothes_recoded_Bayc T Black`,binary,3238,,,3181,57,43.5879628515158,45.2490379760083,1.66107512449252,-0.0379595717657383
seller_N_gaslimit_cost_high,`Clothes_recoded_Bayc T Red`,binary,3238,,,3194,44,43.5986341929466,44.9651677962008,1.36653360325415,-0.0578356079618913
seller_N_gaslimit_cost_high,`Clothes_recoded_Biker Vest`,binary,3238,,,3160,78,43.6552205756682,42.0770253358059,-1.57819523986229,0.0636020535169215
seller_N_gaslimit_cost_high,`Clothes_recoded_Black Holes T`,binary,3238,,,3166,72,43.5868303999756,44.9527770691873,1.36594666921172,0.0126585149038359
seller_N_gaslimit_cost_high,`Clothes_recoded_Black T`,binary,3238,,,3127,111,43.6274777997207,43.3277650052045,-0.299712794516225,0.00980716200013111
seller_N_gaslimit_cost_high,`Clothes_recoded_Bone Necklace`,binary,3238,,,3161,77,43.6217678877369,43.4298273008841,-0.191940586852773,-0.0389702269006401
seller_N_gaslimit_cost_high,`Clothes_recoded_Bone Tee`,binary,3238,,,3155,83,43.6366924547403,42.8763891638373,-0.760303290903032,-0.0750987180893241
seller_N_gaslimit_cost_high,`Clothes_recoded_Caveman Pelt`,binary,3238,,,3178,60,43.6386492568263,42.4812942851709,-1.15735497165539,0.016156429725952
seller_N_gaslimit_cost_high,`Clothes_recoded_Cowboy Shirt`,binary,3238,,,3204,34,43.611814876452,44.1250038574109,0.513188980958823,-0.0108524985845258
seller_N_gaslimit_cost_high,Clothes_recoded_Guayabera,binary,3238,,,3169,69,43.6360593417953,42.7512020457248,-0.884857296070493,0.0328291318423266
seller_N_gaslimit_cost_high,Clothes_recoded_Hawaiian,binary,3238,,,3149,89,43.6019544416018,44.1567467269674,0.554792285365572,0.000400437512179209
seller_N_gaslimit_cost_high,`Clothes_recoded_Hip Hop`,binary,3238,,,3191,47,43.5915144325267,45.3613285342875,1.76981410176081,-0.103149743053844
seller_N_gaslimit_cost_high,`Clothes_recoded_Lab Coat`,binary,3238,,,3197,41,43.6101959747284,44.1636210755482,0.553425100819752,0.000647832258231304
seller_N_gaslimit_cost_high,`Clothes_recoded_Leather Jacket`,binary,3238,,,3188,50,43.6229371056216,43.2516300516532,-0.371307053968351,0.00121248051713654
seller_N_gaslimit_cost_high,`Clothes_recoded_Leather Punk Jacket`,binary,3238,,,3184,54,43.5893491834897,45.259577686537,1.67022850304723,-0.0559181322922697
seller_N_gaslimit_cost_high,`Clothes_recoded_Lumberjack Shirt`,binary,3238,,,3163,75,43.5965267057512,44.4892136668456,0.892686961094483,-0.0575633928299809
seller_N_gaslimit_cost_high,`Clothes_recoded_Navy Striped Tee`,binary,3238,,,3126,112,43.5913118586017,44.3398582617435,0.748546403141766,-8.90456486585933e-05
seller_N_gaslimit_cost_high,Clothes_recoded_No_Clothes,binary,3238,,,2648,590,43.626396851712,43.5759425965607,-0.0504542551512941,0.0123631845283132
seller_N_gaslimit_cost_high,Clothes_recoded_Other_Clothes,binary,3238,,,3094,144,43.6013685880169,43.9574346109713,0.356066022954387,-0.0122935573435712
seller_N_gaslimit_cost_high,`Clothes_recoded_Prison Jumpsuit`,binary,3238,,,3167,71,43.6192287520914,43.5268667243791,-0.0923620277123192,0.0164716029475931
seller_N_gaslimit_cost_high,`Clothes_recoded_Prom Dress`,binary,3238,,,3203,35,43.6287170740194,42.5635487777228,-1.06516829629657,0.0908436906038848
seller_N_gaslimit_cost_high,`Clothes_recoded_Puffy Vest`,binary,3238,,,3161,77,43.6154584024037,43.6888439650145,0.0733855626107527,0.0351961929732558
seller_N_gaslimit_cost_high,`Clothes_recoded_Rainbow Suspenders`,binary,3238,,,3194,44,43.6132144897336,43.9067707976199,0.293556307886377,0.0295159383840305
seller_N_gaslimit_cost_high,`Clothes_recoded_Sailor Shirt`,binary,3238,,,3145,93,43.6459004479746,42.6467536174652,-0.999146830509353,0.0321312428917197
seller_N_gaslimit_cost_high,Clothes_recoded_Service,binary,3238,,,3177,61,43.6305628728601,42.9214221020936,-0.709140770766574,0.0211743301184791
seller_N_gaslimit_cost_high,`Clothes_recoded_Sleeveless Logo T`,binary,3238,,,3195,43,43.6242081357247,43.09674422474,-0.527463910984693,0.0129150624423321
seller_N_gaslimit_cost_high,`Clothes_recoded_Sleeveless T`,binary,3238,,,3159,79,43.6298983492734,43.1095710120193,-0.520327337254095,-0.00465231315281818
seller_N_gaslimit_cost_high,`Clothes_recoded_Smoking Jacket`,binary,3238,,,3173,65,43.6129662910798,43.8240454416615,0.21107915058171,-0.00398385556077435
seller_N_gaslimit_cost_high,`Clothes_recoded_Striped Tee`,binary,3238,,,3114,124,43.6602382243469,42.53647713458,-1.12376108976692,0.0372900945739399
seller_N_gaslimit_cost_high,`Clothes_recoded_Stunt Jacket`,binary,3238,,,3184,54,43.6000012767054,44.631498708785,1.03149743207961,0.0710330641396269
seller_N_gaslimit_cost_high,Clothes_recoded_Tanktop,binary,3238,,,3155,83,43.6365957116877,42.8800665654164,-0.756529146271298,0.052507042349445
seller_N_gaslimit_cost_high,`Clothes_recoded_Tie Dye`,binary,3238,,,3193,45,43.592875307302,45.3434253130909,1.75055000578892,-0.0509726093836749
seller_N_gaslimit_cost_high,Clothes_recoded_Toga,binary,3238,,,3165,73,43.6325384957764,42.9523377557816,-0.680200739994803,0.0340309466657447
seller_N_gaslimit_cost_high,`Clothes_recoded_Tuxedo Tee`,binary,3238,,,3152,86,43.6245826575838,43.3467495186058,-0.277833138977989,-0.00495836865376666
seller_N_gaslimit_cost_high,`Clothes_recoded_Tweed Suit`,binary,3238,,,3196,42,43.6028158045547,44.7120400939851,1.1092242894304,-0.0492206409665334
seller_N_gaslimit_cost_high,`Clothes_recoded_Vietnam Jacket`,binary,3238,,,3165,73,43.6121563379097,43.8360299427422,0.223873604832498,-0.0507785851609739
seller_N_gaslimit_cost_high,`Clothes_recoded_Wool Turtleneck`,binary,3238,,,3151,87,43.6054874636495,44.0415401993645,0.436052735714952,-0.0161271695519617
seller_N_gaslimit_cost_high,`Clothes_recoded_Work Vest`,binary,3238,,,3184,54,43.6137910345839,43.8184137257257,0.204622691141772,0.0133665365990395
seller_N_gaslimit_cost_high,`Earring_recoded_Diamond Stud`,binary,3238,,,3177,61,43.6082413001777,44.0839735186857,0.475732218508071,-0.0250026823422377
seller_N_gaslimit_cost_high,`Earring_recoded_Gold Hoop`,binary,3238,,,3093,145,43.6006313561794,43.9707049009742,0.3700735447947,-0.0393683448216732
seller_N_gaslimit_cost_high,`Earring_recoded_Gold Stud`,binary,3238,,,3087,151,43.5841150741885,44.2936540482407,0.709538974052222,-0.0665491438993263
seller_N_gaslimit_cost_high,Earring_recoded_No_Earring,binary,3238,,,946,2292,43.7735306912193,43.552681047736,-0.220849643483383,0.0275674860277025
seller_N_gaslimit_cost_high,`Earring_recoded_Silver Hoop`,binary,3238,,,2959,279,43.6449215533196,43.323233401547,-0.321688151772584,-0.0408207408024181
seller_N_gaslimit_cost_high,`Earring_recoded_Silver Stud`,binary,3238,,,2976,262,43.6248003236326,43.5309130998992,-0.0938872237334252,0.065609273197191
seller_N_gaslimit_cost_high,Eyes_recoded_Angry,binary,3238,,,3100,138,43.5994167092712,44.0167622939395,0.417345584668361,-0.0211234245456219
seller_N_gaslimit_cost_high,Eyes_recoded_Blindfold,binary,3238,,,3144,94,43.6578345764887,42.2582243279144,-1.39961024857426,0.109128625269758
seller_N_gaslimit_cost_high,Eyes_recoded_Bloodshot,binary,3238,,,2987,251,43.600339862824,43.8178877491997,0.217547886375691,-0.0227652878704645
seller_N_gaslimit_cost_high,Eyes_recoded_Bored,binary,3238,,,2641,597,43.6612489204153,43.4223561080194,-0.238892812395847,-0.0657844836839713
seller_N_gaslimit_cost_high,Eyes_recoded_Closed,binary,3238,,,3019,219,43.634147401653,43.3836255238071,-0.250521877845998,0.0603915976761159
seller_N_gaslimit_cost_high,Eyes_recoded_Coins,binary,3238,,,3090,148,43.5943260484374,44.0948480110314,0.500521962593943,0.0372558210852797
seller_N_gaslimit_cost_high,Eyes_recoded_Crazy,binary,3238,,,3100,138,43.6765025369803,42.2851241352568,-1.39137840172345,0.0775128569028934
seller_N_gaslimit_cost_high,Eyes_recoded_Eyepatch,binary,3238,,,3139,99,43.6469354837322,42.6744900188783,-0.972445464853941,0.0121874923336109
seller_N_gaslimit_cost_high,Eyes_recoded_Heart,binary,3238,,,3103,135,43.5897147251426,44.249038542124,0.659323816981342,-0.000490404011753068
seller_N_gaslimit_cost_high,Eyes_recoded_Holographic,binary,3238,,,3186,52,43.5965791058305,44.880845464004,1.28426635817349,0.0222758081589638
seller_N_gaslimit_cost_high,Eyes_recoded_Hypnotized,binary,3238,,,3179,59,43.6205263993419,43.4381622338355,-0.182364165506385,-0.0171304192680328
seller_N_gaslimit_cost_high,Eyes_recoded_Other_Eyes,binary,3238,,,3173,65,43.6066879116787,44.1305269468868,0.523839035208006,-0.0401079187293216
seller_N_gaslimit_cost_high,Eyes_recoded_Robot,binary,3238,,,3132,106,43.6151948311387,43.6765545677146,0.0613597365758807,-0.00979579174149211
seller_N_gaslimit_cost_high,Eyes_recoded_Sad,binary,3238,,,3034,204,43.6241101763602,43.514483922684,-0.109626253676154,0.0397228501402967
seller_N_gaslimit_cost_high,Eyes_recoded_Scumbag,binary,3238,,,3173,65,43.6113252187013,43.9041550210015,0.292829802300176,-0.0310220172797611
seller_N_gaslimit_cost_high,Eyes_recoded_Sleepy,binary,3238,,,3014,224,43.6373161020818,43.346581534062,-0.290734568019708,-0.0348673279191914
seller_N_gaslimit_cost_high,Eyes_recoded_Sunglasses,binary,3238,,,3132,106,43.5842556703434,44.5907192055543,1.00646353521085,-0.00979579174149211
seller_N_gaslimit_cost_high,`Eyes_recoded_Wide Eyed`,binary,3238,,,3055,183,43.600737060941,43.8920943941501,0.291357333209092,0.0212228002231605
seller_N_gaslimit_cost_high,`Eyes_recoded_X Eyes`,binary,3238,,,3156,82,43.6085878996901,43.9487998034436,0.340211903753492,-0.0884590132872412
seller_N_gaslimit_cost_high,Eyes_recoded_Zombie,binary,3238,,,3132,106,43.6220243529837,43.4747615260319,-0.147262826951753,-0.0168769484585069
seller_N_gaslimit_cost_high,Fur_recoded_Blue,binary,3238,,,3088,150,43.6064905193521,43.8377484769666,0.231257957614524,0.0906421730442762
seller_N_gaslimit_cost_high,Fur_recoded_Brown,binary,3238,,,2807,431,43.6370023800964,43.4882582700088,-0.148744110087513,0.00143120826616061
seller_N_gaslimit_cost_high,Fur_recoded_Cheetah,binary,3238,,,3119,119,43.6309652639907,43.2565070329189,-0.37445823107177,-0.034028100669219
seller_N_gaslimit_cost_high,Fur_recoded_Cream,binary,3238,,,3035,203,43.6412034133722,43.2583873680779,-0.382816045294284,-0.0147010746930724
seller_N_gaslimit_cost_high,`Fur_recoded_Dark Brown`,binary,3238,,,2788,450,43.6690135357985,43.2962116833292,-0.372801852469259,-0.0142551994730538
seller_N_gaslimit_cost_high,`Fur_recoded_Death Bot`,binary,3238,,,3177,61,43.5886589355448,45.1038615914519,1.5152026559071,-0.0343549368903848
seller_N_gaslimit_cost_high,Fur_recoded_Dmt,binary,3238,,,3180,58,43.598401972971,44.6480469182182,1.04964494524724,0.00584014323896716
seller_N_gaslimit_cost_high,`Fur_recoded_Golden Brown`,binary,3238,,,2962,276,43.5918542887334,43.8892485220142,0.297394233280826,-0.030558237005353
