bin,n,mean_cate_pct,sd_cate_pct,treatment,covariate
"(8.33,9.19]",729,39.49226251198,10.5534006585175,buyer_N_gaslimit_cost_high,log_buyern_total_value
"[4.53,5.8]",730,42.7943122537369,8.06441412046586,buyer_N_gaslimit_cost_high,log_buyern_total_value
"(0.144,0.733]",718,41.326361067732,10.5650904574212,buyer_N_gaslimit_cost_high,log_buyern_rolling_avg_value_last10
"(1.67,3.3]",729,42.7852057215605,8.93803004158352,buyer_N_gaslimit_cost_high,log_buyern_rolling_avg_value_last10
"[0,2.1e-05]",731,38.5582965472913,11.1814106276113,buyer_N_gaslimit_cost_high,log_buyern_rolling_avg_value_last10
"(2.1e-05,0.144]",742,43.4648857897993,8.94178373247222,buyer_N_gaslimit_cost_high,log_buyern_rolling_avg_value_last10
"(0.733,1.67]",726,40.7227892469413,9.96678480469951,buyer_N_gaslimit_cost_high,log_buyern_rolling_avg_value_last10
"(5.6,7.01]",729,47.0121263370012,7.12975817038574,buyer_N_gaslimit_cost_high,log_sellern_total_value
"[4.13,5.6]",730,47.1073615285148,6.54224764204563,buyer_N_gaslimit_cost_high,log_sellern_total_value
"(7.01,8.33]",729,43.8678536202074,7.88707431841977,buyer_N_gaslimit_cost_high,log_sellern_total_value
"(8.39,9.63]",629,40.8896382659754,8.11858285129937,buyer_N_gaslimit_cost_high,log_sellern_total_value
"(8.33,8.39]",829,29.559813593619,7.69900656808933,buyer_N_gaslimit_cost_high,log_sellern_total_value
"[0,0.0613]",730,45.7461353271374,7.23704167507303,buyer_N_gaslimit_cost_high,log_sellern_rolling_avg_value_last10
"(1.29,2.63]",729,45.0665598548955,8.06600394380869,buyer_N_gaslimit_cost_high,log_sellern_rolling_avg_value_last10
"(0.0613,0.477]",729,44.7640270206431,7.66380942607581,buyer_N_gaslimit_cost_high,log_sellern_rolling_avg_value_last10
"(0.477,0.982]",1242,34.0886125010563,10.224147868704,buyer_N_gaslimit_cost_high,log_sellern_rolling_avg_value_last10
"(0.982,1.29]",216,44.6542309983315,7.76949175593489,buyer_N_gaslimit_cost_high,log_sellern_rolling_avg_value_last10
"(9.43,10.2]",720,34.378594528697,9.7702870941239,buyer_N_gaslimit_cost_high,log_buyern_1_total_value
"(7.3,8.37]",725,41.3458975679835,9.17666149213661,buyer_N_gaslimit_cost_high,log_buyern_1_total_value
"(6.02,7.3]",733,46.1490206047084,7.53095170773849,buyer_N_gaslimit_cost_high,log_buyern_1_total_value
"[4.55,6.02]",730,48.5966472159876,6.50833055917273,buyer_N_gaslimit_cost_high,log_buyern_1_total_value
"(8.37,9.43]",738,36.3596190713516,9.09336108937475,buyer_N_gaslimit_cost_high,log_buyern_1_total_value
"(0.297,0.982]",777,41.0977128217043,8.63535223911526,buyer_N_gaslimit_cost_high,log_buyern_1_rolling_avg_value_last10
"(0.00151,0.0696]",729,47.4315939754152,7.71261114786059,buyer_N_gaslimit_cost_high,log_buyern_1_rolling_avg_value_last10
"(0.0696,0.297]",731,44.7922337578357,8.5556656019082,buyer_N_gaslimit_cost_high,log_buyern_1_rolling_avg_value_last10
"(0.982,2.49]",679,38.3935622342849,8.89050369644208,buyer_N_gaslimit_cost_high,log_buyern_1_rolling_avg_value_last10
"[0,0.00151]",730,34.9885489567537,11.2450132243844,buyer_N_gaslimit_cost_high,log_buyern_1_rolling_avg_value_last10
"(8.39,9.97]",688,43.2784348871227,7.42062292545436,buyer_N_gaslimit_cost_high,log_sellern_1_total_value
"(6.04,7.13]",729,46.0548253404125,7.50653158729622,buyer_N_gaslimit_cost_high,log_sellern_1_total_value
"(7.13,8.37]",731,44.5379825056648,7.73310197608642,buyer_N_gaslimit_cost_high,log_sellern_1_total_value
"(8.37,8.39]",768,28.6778602525344,6.92887826201102,buyer_N_gaslimit_cost_high,log_sellern_1_total_value
"[4.59,6.04]",730,45.1139102492344,8.4785431628169,buyer_N_gaslimit_cost_high,log_sellern_1_total_value
"(0.935,0.982]",785,28.9255876850338,7.20236785811481,buyer_N_gaslimit_cost_high,log_sellern_1_rolling_avg_value_last10
"(0.174,0.935]",730,44.2205152842404,7.81571337938083,buyer_N_gaslimit_cost_high,log_sellern_1_rolling_avg_value_last10
"[0,0.0169]",731,46.6910941423791,7.55602387651297,buyer_N_gaslimit_cost_high,log_sellern_1_rolling_avg_value_last10
"(0.0169,0.174]",728,46.9381587597247,6.67370262848717,buyer_N_gaslimit_cost_high,log_sellern_1_rolling_avg_value_last10
"(0.982,2.24]",672,41.0339514250353,7.85709980711923,buyer_N_gaslimit_cost_high,log_sellern_1_rolling_avg_value_last10
"[0,0.693]",3124,42.9705050716016,9.59477947909647,buyer_N_gaslimit_cost_high,log_unique_makers_count
"(0.693,1.39]",522,31.8480639834221,7.42099957953429,buyer_N_gaslimit_cost_high,log_unique_makers_count
"[0,2e-11]",2920,43.8650880207614,9.08711397718385,buyer_N_gaslimit_cost_high,log_median_offer_price
"(2e-11,2.39]",726,31.3753308848569,7.40795322469465,buyer_N_gaslimit_cost_high,log_median_offer_price
"(0.36,1.26]",729,42.9979991597804,9.00005116462603,buyer_N_gaslimit_cost_high,log_buyern_avg_total_gaspaid
"(1.26,2.1]",729,42.4349309499762,9.8934826869107,buyer_N_gaslimit_cost_high,log_buyern_avg_total_gaspaid
"(2.1,3.43]",730,40.5118728459166,10.8265577125496,buyer_N_gaslimit_cost_high,log_buyern_avg_total_gaspaid
"(3.43,5.06]",728,38.4197210091232,11.4775440512704,buyer_N_gaslimit_cost_high,log_buyern_avg_total_gaspaid
"[0.041,0.36]",730,42.5215303025427,8.23844532695959,buyer_N_gaslimit_cost_high,log_buyern_avg_total_gaspaid
"(3.69,5.06]",670,37.369078806397,9.63368183893192,buyer_N_gaslimit_cost_high,log_buyern_1_avg_total_gaspaid
"[0.222,1.1]",730,44.1907255373767,7.99517723154889,buyer_N_gaslimit_cost_high,log_buyern_1_avg_total_gaspaid
"(2.84,3.69]",788,36.1999904550576,10.9195636072388,buyer_N_gaslimit_cost_high,log_buyern_1_avg_total_gaspaid
"(1.1,1.99]",732,45.2520804418602,8.74802717374548,buyer_N_gaslimit_cost_high,log_buyern_1_avg_total_gaspaid
"(1.99,2.84]",726,43.9640763614759,9.0624947874453,buyer_N_gaslimit_cost_high,log_buyern_1_avg_total_gaspaid
"(1.23,2.18]",729,44.7508975283836,8.02437554139127,buyer_N_gaslimit_cost_high,log_sellern_avg_total_gaspaid
"(0.497,1.23]",730,46.0770122516907,7.59743570801252,buyer_N_gaslimit_cost_high,log_sellern_avg_total_gaspaid
"(2.18,5.06]",1457,35.0152661125401,10.116565643829,buyer_N_gaslimit_cost_high,log_sellern_avg_total_gaspaid
"[0.0873,0.497]",730,46.0105222947024,6.87854297656074,buyer_N_gaslimit_cost_high,log_sellern_avg_total_gaspaid
"(3.25,5.06]",1457,36.3840310174554,10.7637648651651,buyer_N_gaslimit_cost_high,log_sellern_1_avg_total_gaspaid
"(2.15,3.25]",730,46.5478146631909,7.09621806869108,buyer_N_gaslimit_cost_high,log_sellern_1_avg_total_gaspaid
"[0.186,1.07]",730,41.9364694400589,8.39513550527861,buyer_N_gaslimit_cost_high,log_sellern_1_avg_total_gaspaid
"(1.07,2.15]",729,45.623438484533,7.90846836117215,buyer_N_gaslimit_cost_high,log_sellern_1_avg_total_gaspaid
"(0.0105,0.0158]",729,47.2688126783229,7.29272894661825,buyer_N_gaslimit_cost_high,log_buyern_1_avg_gasLimit_cost
"(0.0158,0.0251]",729,46.1411398037037,7.25542580947522,buyer_N_gaslimit_cost_high,log_buyern_1_avg_gasLimit_cost
"(0.00458,0.00704]",649,35.8791105375006,10.2645232389729,buyer_N_gaslimit_cost_high,log_buyern_1_avg_gasLimit_cost
"[0.0021,0.00458]",810,34.8221669712868,8.81650467465924,buyer_N_gaslimit_cost_high,log_buyern_1_avg_gasLimit_cost
"(0.00704,0.0105]",729,42.9042440302497,9.47487055201914,buyer_N_gaslimit_cost_high,log_buyern_1_avg_gasLimit_cost
"(0.0065,0.0109]",729,46.7022602726075,7.76814892181682,buyer_N_gaslimit_cost_high,log_sellern_avg_gasLimit_cost
"[0.0018,0.0038]",730,41.5487087473254,7.51635011487146,buyer_N_gaslimit_cost_high,log_sellern_avg_gasLimit_cost
"(0.0109,0.0211]",1458,36.9551662137532,11.222803624099,buyer_N_gaslimit_cost_high,log_sellern_avg_gasLimit_cost
"(0.0038,0.0065]",729,44.7289571729751,7.90615494459271,buyer_N_gaslimit_cost_high,log_sellern_avg_gasLimit_cost
"(0.0164,0.0211]",1094,33.9892141967283,10.6618376427782,buyer_N_gaslimit_cost_high,log_sellern_1_avg_gasLimit_cost
"(0.0105,0.0164]",729,46.7521676080234,7.079830559148,buyer_N_gaslimit_cost_high,log_sellern_1_avg_gasLimit_cost
"(0.0211,0.0293]",364,44.8949436578256,7.15537049248649,buyer_N_gaslimit_cost_high,log_sellern_1_avg_gasLimit_cost
"[0.00244,0.00567]",730,41.7534358702153,8.24919210050965,buyer_N_gaslimit_cost_high,log_sellern_1_avg_gasLimit_cost
"(0.00567,0.0105]",729,44.9605611095391,8.10753206454619,buyer_N_gaslimit_cost_high,log_sellern_1_avg_gasLimit_cost
"(0.583,4.36]",729,46.1078665261981,6.96868427757068,buyer_N_gaslimit_cost_high,`log_price_change_n-1`
"(-0.0251,0]",952,41.2948217413097,11.1351340784999,buyer_N_gaslimit_cost_high,`log_price_change_n-1`
"[-4.23,-0.0251]",730,35.9990289148961,9.0456507280757,buyer_N_gaslimit_cost_high,`log_price_change_n-1`
"(0.0646,0.583]",729,45.0334836299399,8.07807347575057,buyer_N_gaslimit_cost_high,`log_price_change_n-1`
"(0,0.0646]",506,37.2145090387429,10.450387818611,buyer_N_gaslimit_cost_high,`log_price_change_n-1`
"(1.79,4.06]",670,32.076571718321,5.50466296328186,buyer_N_1_gaslimit_cost_high,log_price_1_sale
"(0.432,0.833]",718,31.9274697425412,6.51403210088402,buyer_N_1_gaslimit_cost_high,log_price_1_sale
"(0.833,1.79]",773,31.4020684922216,6.57913304866172,buyer_N_1_gaslimit_cost_high,log_price_1_sale
"[0.14,0.278]",731,32.8937313808183,6.35433171703261,buyer_N_1_gaslimit_cost_high,log_price_1_sale
"(0.278,0.432]",719,33.1963534095361,6.51673251032472,buyer_N_1_gaslimit_cost_high,log_price_1_sale
"(7.04,8.32]",722,31.8066047670251,6.40692088872193,buyer_N_1_gaslimit_cost_high,log_buyern_total_value
"(5.79,7.04]",722,32.6329175253281,6.46242605475943,buyer_N_1_gaslimit_cost_high,log_buyern_total_value
"(8.32,9.17]",722,32.6057644757392,6.2551310437978,buyer_N_1_gaslimit_cost_high,log_buyern_total_value
"(9.17,10.3]",722,32.0795913943855,6.2037691100503,buyer_N_1_gaslimit_cost_high,log_buyern_total_value
"[4.53,5.79]",723,32.3296804680948,6.407832454174,buyer_N_1_gaslimit_cost_high,log_buyern_total_value
"(0.144,0.743]",719,32.1728559661569,6.43709163399152,buyer_N_1_gaslimit_cost_high,log_buyern_rolling_avg_value_last10
"(1.69,3.3]",721,32.7576818987641,6.40094052179563,buyer_N_1_gaslimit_cost_high,log_buyern_rolling_avg_value_last10
"[0,0.0001]",724,31.6483022103832,5.97965950441834,buyer_N_1_gaslimit_cost_high,log_buyern_rolling_avg_value_last10
"(0.0001,0.144]",724,32.5423089443746,6.63234787315638,buyer_N_1_gaslimit_cost_high,log_buyern_rolling_avg_value_last10
"(0.743,1.69]",723,32.3346423886877,6.25533050207088,buyer_N_1_gaslimit_cost_high,log_buyern_rolling_avg_value_last10
"(5.59,7]",721,34.6337825456757,6.69877411784935,buyer_N_1_gaslimit_cost_high,log_sellern_total_value
"[4.13,5.59]",724,35.9091946296767,6.31409594983966,buyer_N_1_gaslimit_cost_high,log_sellern_total_value
"(7,8.29]",722,31.6152087573586,6.25288697603067,buyer_N_1_gaslimit_cost_high,log_sellern_total_value
"(8.39,9.63]",629,29.8244074482624,5.61556743466089,buyer_N_1_gaslimit_cost_high,log_sellern_total_value
"(8.29,8.39]",815,29.5062256155257,3.93920584678747,buyer_N_1_gaslimit_cost_high,log_sellern_total_value
"[0,0.0603]",723,34.0722570076957,6.95695927870467,buyer_N_1_gaslimit_cost_high,log_sellern_rolling_avg_value_last10
"(1.31,2.63]",722,31.5762459034405,5.97836653128083,buyer_N_1_gaslimit_cost_high,log_sellern_rolling_avg_value_last10
"(0.0603,0.464]",724,33.7088272640938,6.95914885283362,buyer_N_1_gaslimit_cost_high,log_sellern_rolling_avg_value_last10
"(0.464,0.982]",1219,30.6860740878547,5.27024602260898,buyer_N_1_gaslimit_cost_high,log_sellern_rolling_avg_value_last10
"(0.982,1.31]",223,32.9987192851779,6.27526922708332,buyer_N_1_gaslimit_cost_high,log_sellern_rolling_avg_value_last10
"(9.43,10.2]",691,30.1671410488451,4.82262200546121,buyer_N_1_gaslimit_cost_high,log_buyern_1_total_value
"(7.3,8.36]",718,31.7255784027077,5.9048186602397,buyer_N_1_gaslimit_cost_high,log_buyern_1_total_value
"(6.01,7.3]",740,33.9861548718694,6.38655400235753,buyer_N_1_gaslimit_cost_high,log_buyern_1_total_value
"[4.55,6.01]",723,36.5091978788008,6.32573778816013,buyer_N_1_gaslimit_cost_high,log_buyern_1_total_value
"(8.36,9.43]",739,29.0015650639907,5.10810931398269,buyer_N_1_gaslimit_cost_high,log_buyern_1_total_value
"(0.303,0.982]",765,30.725417171236,5.91202202277534,buyer_N_1_gaslimit_cost_high,log_buyern_1_rolling_avg_value_last10
"(0.002,0.0734]",718,35.0363764442871,6.92214145693571,buyer_N_1_gaslimit_cost_high,log_buyern_1_rolling_avg_value_last10
"(0.0734,0.303]",722,32.8690213899466,6.41724227886186,buyer_N_1_gaslimit_cost_high,log_buyern_1_rolling_avg_value_last10
"(0.982,2.49]",679,29.715358358689,5.70863012919866,buyer_N_1_gaslimit_cost_high,log_buyern_1_rolling_avg_value_last10
"[0,0.002]",727,33.058179944507,5.29629403315576,buyer_N_1_gaslimit_cost_high,log_buyern_1_rolling_avg_value_last10
"(8.39,9.97]",688,35.651201667132,6.49838592265393,buyer_N_1_gaslimit_cost_high,log_sellern_1_total_value
"(6.03,7.11]",722,31.5544736867356,6.53051042469652,buyer_N_1_gaslimit_cost_high,log_sellern_1_total_value
"(7.11,8.31]",722,32.5810933060405,6.75695166113296,buyer_N_1_gaslimit_cost_high,log_sellern_1_total_value
"[4.59,6.03]",723,30.6228042637832,6.07671061694608,buyer_N_1_gaslimit_cost_high,log_sellern_1_total_value
"(8.31,8.39]",756,31.2544013402847,4.49964560180135,buyer_N_1_gaslimit_cost_high,log_sellern_1_total_value
"(0.9,0.982]",770,31.273713895163,4.55775301013595,buyer_N_1_gaslimit_cost_high,log_sellern_1_rolling_avg_value_last10
"(0.167,0.9]",722,32.2525708811656,7.10648915955685,buyer_N_1_gaslimit_cost_high,log_sellern_1_rolling_avg_value_last10
"[0,0.0164]",723,33.66148718216,6.29105529947927,buyer_N_1_gaslimit_cost_high,log_sellern_1_rolling_avg_value_last10
"(0.0164,0.167]",724,32.5941545614523,6.61760171314082,buyer_N_1_gaslimit_cost_high,log_sellern_1_rolling_avg_value_last10
"(0.982,2.24]",672,31.6964017873084,6.75162043626423,buyer_N_1_gaslimit_cost_high,log_sellern_1_rolling_avg_value_last10
"[0,0.693]",3114,32.5842832878249,6.51949452012506,buyer_N_1_gaslimit_cost_high,log_unique_makers_count
"(0.693,1.39]",497,30.4528427634906,4.79608221252972,buyer_N_1_gaslimit_cost_high,log_unique_makers_count
"[0,1.25e-11]",2889,32.7375171501764,6.63862795303661,buyer_N_1_gaslimit_cost_high,log_median_offer_price
"(1.25e-11,2.39]",722,30.5039251591163,4.63818784387187,buyer_N_1_gaslimit_cost_high,log_median_offer_price
"(0.352,1.24]",724,32.5531658315593,6.71116866280388,buyer_N_1_gaslimit_cost_high,log_buyern_avg_total_gaspaid
"(1.24,2.08]",720,32.7167577422499,6.40709197807261,buyer_N_1_gaslimit_cost_high,log_buyern_avg_total_gaspaid
"(2.08,3.4]",731,32.3557462815965,6.43582858445431,buyer_N_1_gaslimit_cost_high,log_buyern_avg_total_gaspaid
"[0.041,0.352]",723,31.7546634320495,6.20686177709014,buyer_N_1_gaslimit_cost_high,log_buyern_avg_total_gaspaid
"(3.4,5.06]",713,32.0719371417305,5.93908314048349,buyer_N_1_gaslimit_cost_high,log_buyern_avg_total_gaspaid
"(3.69,5.06]",665,30.4097627997747,5.42554062175844,buyer_N_1_gaslimit_cost_high,log_buyern_1_avg_total_gaspaid
"[0.222,1.08]",723,34.0761108214205,6.48070469320691,buyer_N_1_gaslimit_cost_high,log_buyern_1_avg_total_gaspaid
"(1.08,1.98]",722,32.8811431461097,6.85117595886536,buyer_N_1_gaslimit_cost_high,log_buyern_1_avg_total_gaspaid
"(2.81,3.69]",779,31.768700637259,5.52857505606202,buyer_N_1_gaslimit_cost_high,log_buyern_1_avg_total_gaspaid
"(1.98,2.81]",722,32.2091377812859,6.77072178839236,buyer_N_1_gaslimit_cost_high,log_buyern_1_avg_total_gaspaid
"(1.21,2.13]",722,32.4867354384665,6.61669275275196,buyer_N_1_gaslimit_cost_high,log_sellern_avg_total_gaspaid
"(0.492,1.21]",722,33.8160065058155,6.91997923360686,buyer_N_1_gaslimit_cost_high,log_sellern_avg_total_gaspaid
"(2.13,5.06]",1444,30.2134559972592,5.23801252445527,buyer_N_1_gaslimit_cost_high,log_sellern_avg_total_gaspaid
"[0.0873,0.492]",723,34.7215917951974,6.20260595400629,buyer_N_1_gaslimit_cost_high,log_sellern_avg_total_gaspaid
"(3.23,5.06]",1438,33.6762427021002,6.32171312778564,buyer_N_1_gaslimit_cost_high,log_sellern_1_avg_total_gaspaid
"(2.14,3.23]",727,33.2657439460013,6.38551976994105,buyer_N_1_gaslimit_cost_high,log_sellern_1_avg_total_gaspaid
"[0.186,1.06]",724,30.2449801183797,5.51514105189834,buyer_N_1_gaslimit_cost_high,log_sellern_1_avg_total_gaspaid
"(1.06,2.14]",722,30.6018317890187,6.24371471622496,buyer_N_1_gaslimit_cost_high,log_sellern_1_avg_total_gaspaid
"(0.00344,0.00561]",741,30.8844947697404,5.91097712398072,buyer_N_1_gaslimit_cost_high,log_buyern_avg_gasLimit_cost
"(0.016,0.0284]",718,33.5457650939788,6.59188566290153,buyer_N_1_gaslimit_cost_high,log_buyern_avg_gasLimit_cost
"(0.00963,0.016]",665,33.1184459148824,6.89938937802022,buyer_N_1_gaslimit_cost_high,log_buyern_avg_gasLimit_cost
"[0.00155,0.00344]",724,31.2797719556619,5.80307575085851,buyer_N_1_gaslimit_cost_high,log_buyern_avg_gasLimit_cost
"(0.00561,0.00963]",763,32.714193473907,6.14522011855556,buyer_N_1_gaslimit_cost_high,log_buyern_avg_gasLimit_cost
"(0.00647,0.0108]",719,33.6620699613318,7.24565143408757,buyer_N_1_gaslimit_cost_high,log_sellern_avg_gasLimit_cost
"[0.0018,0.00378]",724,33.1438732900193,5.86704242031213,buyer_N_1_gaslimit_cost_high,log_sellern_avg_gasLimit_cost
"(0.0108,0.0211]",1444,30.9278618589005,5.80522297302561,buyer_N_1_gaslimit_cost_high,log_sellern_avg_gasLimit_cost
"(0.00378,0.00647]",724,32.7948838719859,6.41074643752993,buyer_N_1_gaslimit_cost_high,log_sellern_avg_gasLimit_cost
"(0.016,0.0211]",1080,32.2538633987311,5.76160351875435,buyer_N_1_gaslimit_cost_high,log_sellern_1_avg_gasLimit_cost
"(0.0104,0.016]",722,32.2733131173996,6.83891071807336,buyer_N_1_gaslimit_cost_high,log_sellern_1_avg_gasLimit_cost
"(0.0211,0.0293]",364,35.062002753033,7.28422394207034,buyer_N_1_gaslimit_cost_high,log_sellern_1_avg_gasLimit_cost
"[0.00244,0.00563]",723,32.3674136269922,5.96447358596019,buyer_N_1_gaslimit_cost_high,log_sellern_1_avg_gasLimit_cost
"(0.00563,0.0104]",722,30.8903149805127,6.11575514703779,buyer_N_1_gaslimit_cost_high,log_sellern_1_avg_gasLimit_cost
"(0.593,4.36]",720,25.0047807697034,3.29411263463022,buyer_N_1_gaslimit_cost_high,`log_price_change_n-1`
"(-0.0251,0]",930,36.5862428728361,5.6672405387653,buyer_N_1_gaslimit_cost_high,`log_price_change_n-1`
"[-4.23,-0.0251]",723,33.4600216253559,4.58401177582621,buyer_N_1_gaslimit_cost_high,`log_price_change_n-1`
"(0.0686,0.593]",724,31.985673178667,5.33260349611696,buyer_N_1_gaslimit_cost_high,`log_price_change_n-1`
"(0,0.0686]",514,33.5109921582303,5.42499350605227,buyer_N_1_gaslimit_cost_high,`log_price_change_n-1`
"(1.78,4.06]",648,44.6598130555758,5.40810840523245,seller_N_gaslimit_cost_high,log_price_1_sale
"(0.438,0.858]",630,43.913184376523,5.16005642770261,seller_N_gaslimit_cost_high,log_price_1_sale
"(0.858,1.78]",647,44.1571447973684,5.37507282152824,seller_N_gaslimit_cost_high,log_price_1_sale
"[0.14,0.284]",648,42.6780808784517,4.97603795325847,seller_N_gaslimit_cost_high,log_price_1_sale
"(0.284,0.438]",665,42.7106329096955,5.36395318972924,seller_N_gaslimit_cost_high,log_price_1_sale
"(6.77,8.06]",648,43.2947517188049,5.39376047473867,seller_N_gaslimit_cost_high,log_buyern_total_value
"(5.67,6.77]",647,43.2181796981074,5.23582252184525,seller_N_gaslimit_cost_high,log_buyern_total_value
"(8.06,9.01]",653,44.7187720740242,5.59861100598687,seller_N_gaslimit_cost_high,log_buyern_total_value
"(9.01,10.3]",642,43.809773870923,5.24406464479352,seller_N_gaslimit_cost_high,log_buyern_total_value
"[4.53,5.67]",648,43.0372077582915,4.92996916459833,seller_N_gaslimit_cost_high,log_buyern_total_value
"(0.18,0.834]",648,44.6283747832209,5.13228958222044,seller_N_gaslimit_cost_high,log_buyern_rolling_avg_value_last10
"(1.76,3.3]",643,46.5050627087219,4.98502159162676,seller_N_gaslimit_cost_high,log_buyern_rolling_avg_value_last10
"[0,0.00499]",649,40.2918795158445,3.90951423518614,seller_N_gaslimit_cost_high,log_buyern_rolling_avg_value_last10
"(0.00499,0.18]",646,40.8499445085474,3.98142869340179,seller_N_gaslimit_cost_high,log_buyern_rolling_avg_value_last10
"(0.834,1.76]",652,45.8160565272458,5.12523903051835,seller_N_gaslimit_cost_high,log_buyern_rolling_avg_value_last10
"(6.71,7.84]",657,43.9448338436352,4.86221820731017,seller_N_gaslimit_cost_high,log_sellern_total_value
"[4.13,5.44]",648,46.6893922970753,4.94068602005013,seller_N_gaslimit_cost_high,log_sellern_total_value
"(5.44,6.71]",647,44.9852615330434,4.99180644741242,seller_N_gaslimit_cost_high,log_sellern_total_value
"(8.39,9.63]",629,41.8566075301484,4.58252450943895,seller_N_gaslimit_cost_high,log_sellern_total_value
"(7.84,8.39]",657,40.5977969607134,4.8768775404685,seller_N_gaslimit_cost_high,log_sellern_total_value
"(0.0377,0.311]",647,42.9700599345362,4.74660061987957,seller_N_gaslimit_cost_high,log_sellern_rolling_avg_value_last10
"[0,0.0377]",648,42.4615620252799,4.55224871860881,seller_N_gaslimit_cost_high,log_sellern_rolling_avg_value_last10
"(1.43,2.63]",648,46.0654893960965,4.99877733040031,seller_N_gaslimit_cost_high,log_sellern_rolling_avg_value_last10
"(0.311,0.982]",998,42.3624399592927,5.51291724693605,seller_N_gaslimit_cost_high,log_sellern_rolling_avg_value_last10
"(0.982,1.43]",297,46.4230027516273,5.25232393693049,seller_N_gaslimit_cost_high,log_sellern_rolling_avg_value_last10
"(9.09,10.2]",636,41.4740657211487,5.08533626961974,seller_N_gaslimit_cost_high,log_buyern_1_total_value
"(7.08,8.17]",648,43.4991412849026,5.05778441364976,seller_N_gaslimit_cost_high,log_buyern_1_total_value
"(5.85,7.08]",647,45.192580395313,5.12213764041871,seller_N_gaslimit_cost_high,log_buyern_1_total_value
"[4.55,5.85]",648,45.5260234697406,5.25076059050463,seller_N_gaslimit_cost_high,log_buyern_1_total_value
"(8.17,9.09]",659,42.3779862213617,4.90918583120372,seller_N_gaslimit_cost_high,log_buyern_1_total_value
"(0.332,0.982]",670,44.6821551097168,4.91845299186121,seller_N_gaslimit_cost_high,log_buyern_1_rolling_avg_value_last10
"(0.00827,0.0953]",648,43.5210505133872,5.31726969008787,seller_N_gaslimit_cost_high,log_buyern_1_rolling_avg_value_last10
"(0.0953,0.332]",649,43.9625355603295,5.11562091766131,seller_N_gaslimit_cost_high,log_buyern_1_rolling_avg_value_last10
"(0.982,2.49]",623,44.4903928465256,5.20747092539412,seller_N_gaslimit_cost_high,log_buyern_1_rolling_avg_value_last10
"[0,0.00827]",648,41.4268827424071,5.39007149218621,seller_N_gaslimit_cost_high,log_buyern_1_rolling_avg_value_last10
"(8.48,9.97]",648,44.3427521165106,5.03421148957014,seller_N_gaslimit_cost_high,log_sellern_1_total_value
"(5.89,6.89]",639,44.3406672042918,5.10761741183426,seller_N_gaslimit_cost_high,log_sellern_1_total_value
"(7.95,8.48]",646,41.346828317158,5.38584977759031,seller_N_gaslimit_cost_high,log_sellern_1_total_value
"(6.89,7.95]",649,44.203765321016,5.27282594476716,seller_N_gaslimit_cost_high,log_sellern_1_total_value
"[4.59,5.89]",656,43.8512507531091,5.16808630388029,seller_N_gaslimit_cost_high,log_sellern_1_total_value
"(0.588,1.04]",640,40.6368563985047,4.94922070291029,seller_N_gaslimit_cost_high,log_sellern_1_rolling_avg_value_last10
"(0.114,0.588]",655,44.1213984208541,4.97462888578233,seller_N_gaslimit_cost_high,log_sellern_1_rolling_avg_value_last10
"[0,0.0111]",651,45.5023028272535,5.21015740475514,seller_N_gaslimit_cost_high,log_sellern_1_rolling_avg_value_last10
"(0.0111,0.114]",644,45.1850768909823,5.11559833547216,seller_N_gaslimit_cost_high,log_sellern_1_rolling_avg_value_last10
"(1.04,2.24]",648,42.5990930189309,4.78250201374879,seller_N_gaslimit_cost_high,log_sellern_1_rolling_avg_value_last10
"(0.291,1.01]",648,43.295319393211,5.33552037055015,seller_N_gaslimit_cost_high,log_buyern_avg_total_gaspaid
"(1.01,1.83]",647,43.6404403580878,5.19921957387407,seller_N_gaslimit_cost_high,log_buyern_avg_total_gaspaid
"(1.83,3.05]",647,43.0407553194335,5.39936582625399,seller_N_gaslimit_cost_high,log_buyern_avg_total_gaspaid
"(3.05,5.06]",648,43.9711441267803,5.41624457739606,seller_N_gaslimit_cost_high,log_buyern_avg_total_gaspaid
"[0.041,0.291]",648,44.1375046774592,5.16986184379358,seller_N_gaslimit_cost_high,log_buyern_avg_total_gaspaid
"(3.58,5.06]",648,42.3132537542598,4.96725660463138,seller_N_gaslimit_cost_high,log_buyern_1_avg_total_gaspaid
"[0.222,0.964]",648,45.4192388143136,5.38739147913769,seller_N_gaslimit_cost_high,log_buyern_1_avg_total_gaspaid
"(0.964,1.79]",647,45.3685506990519,5.05420601841648,seller_N_gaslimit_cost_high,log_buyern_1_avg_total_gaspaid
"(1.79,2.64]",648,43.0953224405349,4.92246369576456,seller_N_gaslimit_cost_high,log_buyern_1_avg_total_gaspaid
"(2.64,3.58]",647,41.88968866633,5.17594438455819,seller_N_gaslimit_cost_high,log_buyern_1_avg_total_gaspaid
"(1.75,2.99]",644,41.7591688497377,4.48077291591997,seller_N_gaslimit_cost_high,log_sellern_avg_total_gaspaid
"(0.405,1.05]",650,45.7740276245889,4.70642733784701,seller_N_gaslimit_cost_high,log_sellern_avg_total_gaspaid
"(1.05,1.75]",648,43.7116049605276,4.68906707902435,seller_N_gaslimit_cost_high,log_sellern_avg_total_gaspaid
"[0.0873,0.405]",648,47.0192838745871,4.86668864234537,seller_N_gaslimit_cost_high,log_sellern_avg_total_gaspaid
"(2.99,5.06]",648,39.8038060724322,4.39807083988444,seller_N_gaslimit_cost_high,log_sellern_avg_total_gaspaid
