treatment,covariate,SMD_raw,SMD_kept,flag_gt_0_1,flag_gt_0_25
seller_N_total_value_high,`Hat_recoded_Stuntman Helmet`,-0.0222097179095589,-0.0114047738918711,0,0
seller_N_total_value_high,`Hat_recoded_Sushi Chef Headband`,0.0229357595154721,0.0216795539210001,0,0
seller_N_total_value_high,`Hat_recoded_Vietnam Era Helmet`,0.0272297948716183,0.0221431003648583,0,0
seller_N_total_value_high,`Hat_recoded_Ww2 Pilot Helm`,0.0097879547591263,-0.0189483913544989,0,0
seller_N_total_value_high,`Mouth_recoded_Bored Bubblegum`,-0.0216537366596327,-0.0108953731930359,0,0
seller_N_total_value_high,`Mouth_recoded_Bored Cigar`,-0.0191415228593624,-0.0224055757618583,0,0
seller_N_total_value_high,`Mouth_recoded_Bored Cigarette`,-0.0493324926586151,-0.0438001047382197,0,0
seller_N_total_value_high,`Mouth_recoded_Bored Pipe`,-0.0229417910697698,-0.0169167333964447,0,0
seller_N_total_value_high,`Mouth_recoded_Bored Unshaven`,0.00913030571384695,0.00133179992900241,0,0
seller_N_total_value_high,`Mouth_recoded_Bored Unshaven Cigarette`,0.00250257882848281,-0.0141920533710895,0,0
seller_N_total_value_high,Mouth_recoded_Discomfort,-0.0233637917241123,-0.0234730051149711,0,0
seller_N_total_value_high,Mouth_recoded_Dumbfounded,0.0134624746844683,-0.0178853487523822,0,0
seller_N_total_value_high,Mouth_recoded_Grin,0.0149059389272623,0.0152443758567208,0,0
seller_N_total_value_high,`Mouth_recoded_Grin Multicolored`,0.0373611394766302,0.0588225341947164,0,0
seller_N_total_value_high,Mouth_recoded_Jovial,-0.00898673429635338,-0.0030102303171097,0,0
seller_N_total_value_high,Mouth_recoded_Other_Mouth,-0.0210919625683045,0.0278068208925289,0,0
seller_N_total_value_high,`Mouth_recoded_Phoneme  ooo`,-0.0350601152271674,-0.0566689444987277,0,0
seller_N_total_value_high,`Mouth_recoded_Phoneme L`,0.0213834693912586,-0.000433392458368461,0,0
seller_N_total_value_high,`Mouth_recoded_Phoneme Oh`,0.0210668563528724,0.00785976331696088,0,0
seller_N_total_value_high,`Mouth_recoded_Phoneme Vuh`,0.0247227087177105,0.00167564970492854,0,0
seller_N_total_value_high,`Mouth_recoded_Phoneme Wah`,0.0162149762780977,0.00575222418659133,0,0
seller_N_total_value_high,Mouth_recoded_Rage,-0.0030865596205158,-0.0167287062226791,0,0
seller_N_total_value_high,`Mouth_recoded_Small Grin`,0.0345738424200736,0.0200668870843286,0,0
seller_N_total_value_high,`Mouth_recoded_Tongue Out`,-0.00377063518746136,-0.0171363909017979,0,0
seller_N_total_value_high,`log_price_change_n-1`,-0.0949220298944012,0.00638544931147635,0,0
seller_N_1_total_value_high,log_price_1_sale,0.175723510442583,0.192628269110254,1,0
seller_N_1_total_value_high,sold_after_30d,-0.178643906072215,0.000377789346168024,0,0
seller_N_1_total_value_high,buyern_act_period,-0.268311723309763,-0.0759779235912635,0,0
