K,combo,combo_short,stub,rank_k,gates_dec,mean_pct,lo_pct,hi_pct,overall_mean,delta_pct,n,ATE_pct,CI_lower_pct,CI_upper_pct,kept_pct,n_kept,q_value_bh
4,Earring_No+Eyes_Bored+Hat_No+Mouth_Bored,Ear:No+Eyes:Bored+Hat:No+Mouth:Bored,Earring_No_Eyes_Bored_Hat_No_Mouth_Bored,3,6,-8.621077744131,-8.6224552395575,-8.61980365244859,-8.66129219068231,0.0402144465513103,925,-9.03821055941928,-21.9665705000655,6.03208382939882,100,9254,0.551126568836305
4,Earring_No+Eyes_Bored+Hat_No+Mouth_Bored,Ear:No+Eyes:Bored+Hat:No+Mouth:Bored,Earring_No_Eyes_Bored_Hat_No_Mouth_Bored,3,7,-8.54130357136424,-8.54282753030676,-8.5398012895348,-8.66129219068231,0.11998861931807,926,-9.03821055941928,-21.9665705000655,6.03208382939882,100,9254,0.551126568836305
4,Earring_No+Eyes_Bored+Hat_No+Mouth_Bored,Ear:No+Eyes:Bored+Hat:No+Mouth:Bored,Earring_No_Eyes_Bored_Hat_No_Mouth_Bored,3,8,-8.44784245330469,-8.44963570760275,-8.44596755070393,-8.66129219068231,0.213449737377621,925,-9.03821055941928,-21.9665705000655,6.03208382939882,100,9254,0.551126568836305
4,Earring_No+Eyes_Bored+Hat_No+Mouth_Bored,Ear:No+Eyes:Bored+Hat:No+Mouth:Bored,Earring_No_Eyes_Bored_Hat_No_Mouth_Bored,3,9,-8.33281052827733,-8.33512446449948,-8.33034674707399,-8.66129219068231,0.328481662404981,925,-9.03821055941928,-21.9665705000655,6.03208382939882,100,9254,0.551126568836305
4,Earring_No+Eyes_Bored+Hat_No+Mouth_Bored,Ear:No+Eyes:Bored+Hat:No+Mouth:Bored,Earring_No_Eyes_Bored_Hat_No_Mouth_Bored,3,10,-8.10866550296143,-8.11871052972365,-8.097751707556,-8.66129219068231,0.552626687720881,926,-9.03821055941928,-21.9665705000655,6.03208382939882,100,9254,0.551126568836305
4,Earring_No+Fur_Dark.Brown+Hat_No+Mouth_Bored,Ear:No+Fur:Dark·Brown+Hat:No+Mouth:Bored,Earring_No_Fur_Dark_Brown_Hat_No_Mouth_Bored,1,1,-19.6291369916372,-19.6346206567702,-19.6240289158074,-19.367229446205,-0.26190754543218,926,-19.1855701618125,-25.4229722431378,-12.4264902140675,100,9254,4.4684325249215e-06
4,Earring_No+Fur_Dark.Brown+Hat_No+Mouth_Bored,Ear:No+Fur:Dark·Brown+Hat:No+Mouth:Bored,Earring_No_Fur_Dark_Brown_Hat_No_Mouth_Bored,1,2,-19.520276455746,-19.5213754009728,-19.5190599069435,-19.367229446205,-0.15304700954098,925,-19.1855701618125,-25.4229722431378,-12.4264902140675,100,9254,4.4684325249215e-06
4,Earring_No+Fur_Dark.Brown+Hat_No+Mouth_Bored,Ear:No+Fur:Dark·Brown+Hat:No+Mouth:Bored,Earring_No_Fur_Dark_Brown_Hat_No_Mouth_Bored,1,3,-19.4669994939512,-19.467825012706,-19.466106681485,-19.367229446205,-0.0997700477461798,925,-19.1855701618125,-25.4229722431378,-12.4264902140675,100,9254,4.4684325249215e-06
4,Earring_No+Fur_Dark.Brown+Hat_No+Mouth_Bored,Ear:No+Fur:Dark·Brown+Hat:No+Mouth:Bored,Earring_No_Fur_Dark_Brown_Hat_No_Mouth_Bored,1,4,-19.4242824411888,-19.4250260354774,-19.4235996395878,-19.367229446205,-0.0570529949837813,926,-19.1855701618125,-25.4229722431378,-12.4264902140675,100,9254,4.4684325249215e-06
4,Earring_No+Fur_Dark.Brown+Hat_No+Mouth_Bored,Ear:No+Fur:Dark·Brown+Hat:No+Mouth:Bored,Earring_No_Fur_Dark_Brown_Hat_No_Mouth_Bored,1,5,-19.3872674978707,-19.3878593979129,-19.3865966436379,-19.367229446205,-0.0200380516656793,925,-19.1855701618125,-25.4229722431378,-12.4264902140675,100,9254,4.4684325249215e-06
4,Earring_No+Fur_Dark.Brown+Hat_No+Mouth_Bored,Ear:No+Fur:Dark·Brown+Hat:No+Mouth:Bored,Earring_No_Fur_Dark_Brown_Hat_No_Mouth_Bored,1,6,-19.3494099928006,-19.3501625435507,-19.3486816291062,-19.367229446205,0.0178194534044209,925,-19.1855701618125,-25.4229722431378,-12.4264902140675,100,9254,4.4684325249215e-06
4,Earring_No+Fur_Dark.Brown+Hat_No+Mouth_Bored,Ear:No+Fur:Dark·Brown+Hat:No+Mouth:Bored,Earring_No_Fur_Dark_Brown_Hat_No_Mouth_Bored,1,7,-19.3099084967996,-19.3105484775546,-19.3092464761012,-19.367229446205,0.057320949405419,926,-19.1855701618125,-25.4229722431378,-12.4264902140675,100,9254,4.4684325249215e-06
4,Earring_No+Fur_Dark.Brown+Hat_No+Mouth_Bored,Ear:No+Fur:Dark·Brown+Hat:No+Mouth:Bored,Earring_No_Fur_Dark_Brown_Hat_No_Mouth_Bored,1,8,-19.2675743612347,-19.2684446840049,-19.2666730617753,-19.367229446205,0.0996550849703191,925,-19.1855701618125,-25.4229722431378,-12.4264902140675,100,9254,4.4684325249215e-06
4,Earring_No+Fur_Dark.Brown+Hat_No+Mouth_Bored,Ear:No+Fur:Dark·Brown+Hat:No+Mouth:Bored,Earring_No_Fur_Dark_Brown_Hat_No_Mouth_Bored,1,9,-19.2133046721712,-19.2145055532114,-19.2122356172156,-19.367229446205,0.153924774033818,925,-19.1855701618125,-25.4229722431378,-12.4264902140675,100,9254,4.4684325249215e-06
4,Earring_No+Fur_Dark.Brown+Hat_No+Mouth_Bored,Ear:No+Fur:Dark·Brown+Hat:No+Mouth:Bored,Earring_No_Fur_Dark_Brown_Hat_No_Mouth_Bored,1,10,-19.1041340586502,-19.1085637440193,-19.0989246579929,-19.367229446205,0.26309538755482,926,-19.1855701618125,-25.4229722431378,-12.4264902140675,100,9254,4.4684325249215e-06
